longDBName,shortDBName,an,title,abstract,publicationDate,contributors,docTypes,pubTypes,coverDate,peerReviewed,source,subjects,isiType,doids,isbns,issns,publisherLocations,identifiers,isOpenAccess,bookEdition,language,publisher,pageEnd,pageStart,pageCount,volume,issue,doi,notes,mid,degreeLevel,plink,articleType,citedByCount,retracted,retractionNote
Academic Search Ultimate,asn,184135755,Symmetric Grayscale Image Encryption Based on Quantum Operators with Dynamic Matrices.,"Image encryption is crucial for ensuring the confidentiality and integrity of digital images, preventing unauthorized access and alterations. However, existing encryption algorithms often involve complex mathematical operations or require specialized hardware, which limits their efficiency and practicality. To address these challenges, we propose a novel image encryption scheme based on the emulation of fundamental quantum operators from a multi-braided quantum group in the sense of Durdevich. These operators—coproduct, product, and braiding—are derived from quantum differential geometry and enable the dynamic generation of encryption values, avoiding the need for computationally intensive processes. Unlike quantum encryption methods that rely on physical quantum hardware, our approach simulates quantum behavior through classical computation, enhancing accessibility and efficiency. The proposed method is applied to grayscale images with 8-, 10-, and 12-bit depth per pixel. To validate its effectiveness, we conducted extensive experiments, including visual quality metrics (PSNR, SSIM), randomness evaluation using NIST 800-22, entropy and correlation analysis, key sensitivity tests, and execution time measurements. Additionally, comparative tests against AES encryption demonstrate the advantages of our approach in terms of performance and security. The results show that the proposed method provides a high level of security while maintaining computational efficiency.",20250315,"Olvera-Martinez, Luis ; Cedillo-Hernandez, Manuel ; Diaz-Rodriguez, Carlos Adolfo ; Faustinos-Morales, Leonardo ; Cedillo-Hernandez, Antonio ; Garcia-Ugalde, Francisco Javier",Article,Academic Journal,Mar2025,true,Mathematics (2227-7390),Quantum groups ; Image encryption ; Quantum operators ; Geometric quantization ; Finite groups,JOUR,,,2227-7390,,,,,eng,MDPI,,982,,13,6,10.3390/math13060982,,HE2O,,https://research.ebsco.com/plink/292f3b7e-365d-3d73-8e92-f377f231831c,,,,
Academic Search Ultimate,asn,176101473,Advancing 3D printed microfluidics with computational methods for sweat analysis.,"The intricate tapestry of biomarkers, including proteins, lipids, carbohydrates, vesicles, and nucleic acids within sweat, exhibits a profound correlation with the ones in the bloodstream. The facile extraction of samples from sweat glands has recently positioned sweat sampling at the forefront of non-invasive health monitoring and diagnostics. While extant platforms for sweat analysis exist, the imperative for portability, cost-effectiveness, ease of manufacture, and expeditious turnaround underscores the necessity for parameters that transcend conventional considerations. In this regard, 3D printed microfluidic devices emerge as promising systems, offering a harmonious fusion of attributes such as multifunctional integration, flexibility, biocompatibility, a controlled closed environment, and a minimal requisite analyte volume—features that leverage their prominence in the realm of sweat analysis. However, formidable challenges, including high throughput demands, chemical interactions intrinsic to the printing materials, size constraints, and durability concerns, beset the landscape of 3D printed microfluidic devices. Within this paradigm, we expound upon the foundational aspects of 3D printed microfluidic devices and proffer a distinctive perspective by delving into the computational study of printing materials utilizing density functional theory (DFT) and molecular dynamics (MD) methodologies. This multifaceted approach serves manifold purposes: (i) understanding the complexity of microfluidic systems, (ii) facilitating comprehensive analyses, (iii) saving both cost and time, (iv) improving design optimization, and (v) augmenting resolution. In a nutshell, the allure of 3D printing lies in its capacity for affordable and expeditious production, offering seamless integration of diverse components into microfluidic devices—a testament to their inherent utility in the domain of sweat analysis. The synergistic fusion of computational assessment methodologies with materials science not only optimizes analysis and production processes, but also expedites their widespread accessibility, ensuring continuous biomarker monitoring from sweat for end-users.",20240301,"Ece, Emre ; Ölmez, Kadriye ; Hacıosmanoğlu, Nedim ; Atabay, Maryam ; Inci, Fatih",Article,Academic Journal,Mar2024,true,Microchimica Acta,Microfluidic devices ; Microfluidics ; Scientific method ; Density functional theory ; Materials science ; Sweat glands,JOUR,,,0026-3672,,,,,eng,Springer Nature,12,1,12,191,3,10.1007/s00604-024-06231-5,,7RM,,https://research.ebsco.com/plink/319ea580-3896-3731-b1ee-b56d55da7a4a,,,,
Academic Search Ultimate,asn,187611782,Fluorinated Rh(I)–NHC Compounds as Potential Antibacterials Against Multidrug-Resistant Klebsiella pneumoniae Clinical Isolates Producing ESBL.,"Background/objectives: The increasing prevalence of multidrug-resistant (MDR) bacteria, particularly Klebsiella pneumoniae, calls for the development of new antimicrobial agents. This study investigates a series of fluorinated azolium salts and their rhodium(I) complexes for antibacterial activity against clinical and reference strains of K. pneumoniae. Methods: Eleven fluorinated azolium salts and their corresponding Rh(I) complexes (22 compounds total) were synthesized and tested against several K. pneumoniae strains, including three MDR clinical isolates (U–13685, H–9871, U–13815) and ATCC reference strains. Minimum inhibitory concentrations (MICs) were determined. In silico ADMET analyses were conducted to evaluate intestinal absorption, oral bioavailability, Caco-2 permeability, carcinogenicity, solubility, and synthetic accessibility. Results: Among the Rh(I) complexes, Rh–1, Rh–3, and Rh–11 showed activity against the three MDR isolates (MIC = 62.5–250 µg/mL), while Rh–1, Rh–4, Rh–6, and Rh–11 were active against all ATCC strains (MIC = 3.9–250 µg/mL). The corresponding azolium salts displayed weak or no activity, highlighting the critical role of the metal center. ADMET predictions indicated that most Rh complexes had good intestinal absorption, and all except Rh–3, Rh–4, and Rh–9 were predicted to be orally bioavailable. Compounds Rh–1 to Rh–7 showed Caco-2 permeability, and all were classified as non-carcinogenic. Rh–8 to Rh–11 exhibited lower solubility and synthetic accessibility. Conclusions: The results underscore the potential of fluorinated Rh(I) complexes as antibacterial agents against MDR K. pneumoniae, with Rh–1 and Rh–11 emerging as promising leads based on activity and favorable predicted pharmacokinetics.",20250801,"Turcio-García, Luis Ángel ; Parra-Unda, Ricardo ; Valdés, Hugo ; Hernández-Ortega, Simón ; Valenzuela-Ramirez, Gladymar Guadalupe ; Ahumada-Santos, Yesmi Patricia ; Sánchez-Lugo, Yesenia ; Reyes-Márquez, Viviana ; Morales-Morales, David",Article,Academic Journal,Aug2025,true,Pharmaceutics,Klebsiella pneumoniae ; Drug resistance in bacteria ; Anti-infective agents ; Pathogenic microorganisms ; Antibacterial agents ; Rhodium compounds ; Pharmacokinetics ; Pharmaceutical and medicine manufacturing,JOUR,,,1999-4923,,,,,eng,MDPI,,973,,17,8,10.3390/pharmaceutics17080973,,B74K,,https://research.ebsco.com/plink/237b93b2-23f2-39ac-bc3e-2d76b27dc500,,,,
Academic Search Ultimate,asn,183413479,Pioneer factors outline chromatin architecture.,"Pioneer factors are transcription factors capable of binding to nucleosomal DNA, initiating chromatin opening, and facilitating gene expression. By overcoming nucleosomes, pioneer factors enable cellular reprogramming, tissue-specific gene expression, and genome response to external stimuli. Here we discuss the recent literature on how pioneer factors modulate chromatin architecture at multiple levels, from local chromatin accessibility to large-scale genome organization, including chromatin compartments, topologically associating domains, and enhancer-promoter looping. Understanding the mechanisms by which pioneer factors modulate chromatin organization dynamics is key to understand their broader impact on gene expression regulation.",20250401,"Gómora-García, Juan Carlos ; Furlan-Magaril, Mayra",Article,Academic Journal,Apr2025,true,Current Opinion in Cell Biology,Genetic regulation ; Transcription factors ; Gene expression ; Chromatin ; Genomes,JOUR,,,0955-0674,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,93,,10.1016/j.ceb.2025.102480,,KHQ,,https://research.ebsco.com/plink/f1caf6a3-22df-33ff-abdd-91be528503b5,,,,
Academic Search Ultimate,asn,179644655,Mesenchymal Stem/Stromal Cells Derived from Dental Tissues Mediate the Immunoregulation of T Cells through the Purinergic Pathway.,"Human dental tissue mesenchymal stem cells (DT-MSCs) constitute an attractive alternative to bone marrow-derived mesenchymal stem cells (BM-MSCs) for potential clinical applications because of their accessibility and anti-inflammatory capacity. We previously demonstrated that DT-MSCs from dental pulp (DP-MSCs), periodontal ligaments (PDL-MSCs), and gingival tissue (G-MSCs) show immunosuppressive effects similar to those of BM, but to date, the DT-MSC-mediated immunoregulation of T lymphocytes through the purinergic pathway remains unknown. In the present study, we compared DP-MSCs, PDL-MSCs, and G-MSCs in terms of CD26, CD39, and CD73 expression; their ability to generate adenosine (ADO) from ATP and AMP; and whether the concentrations of ADO that they generate induce an immunomodulatory effect on T lymphocytes. BM-MSCs were included as the gold standard. Our results show that DT-MSCs present similar characteristics among the different sources analyzed in terms of the properties evaluated; however, interestingly, they express more CD39 than BM-MSCs; therefore, they generate more ADO from ATP. In contrast to those produced by BM-MSCs, the concentrations of ADO produced by DT-MSCs from ATP inhibited the proliferation of CD3<sup>+</sup> T cells and promoted the generation of CD4<sup>+</sup>CD25<sup>+</sup>FoxP3<sup>+</sup>CD39<sup>+</sup>CD73<sup>+</sup> Tregs and Th17<sup>+</sup>CD39<sup>+</sup> lymphocytes. Our data suggest that DT-MSCs utilize the adenosinergic pathway as an immunomodulatory mechanism and that this mechanism is more efficient than that of BM-MSCs.",20240901,"Poblano-Pérez, Luis Ignacio ; Monroy-García, Alberto ; Fragoso-González, Gladis ; Mora-García, María de Lourdes ; Castell-Rodríguez, Andrés ; Mayani, Héctor ; Álvarez-Pérez, Marco Antonio ; Pérez-Tapia, Sonia Mayra ; Macías-Palacios, Zaira ; Vallejo-Castillo, Luis ; Montesinos, Juan José",Article,Academic Journal,Sep2024,true,International Journal of Molecular Sciences,Mesenchymal stem cells ; Regulatory T cells ; Stromal cells ; Dental pulp ; Periodontal ligament ; T cells,JOUR,,,1661-6596,,,,,eng,MDPI,,9578,,25,17,10.3390/ijms25179578,,1CRL,,https://research.ebsco.com/plink/026a3ab5-be89-37a5-8841-cf6f75fe9245,,,,
Academic Search Ultimate,asn,180764481,"The microstructure, composition, physical properties, and bioactivity of calcium silicate cement prototypes for vital pulp therapies.","Hydraulic calcium silicate cements (HCSCs) are valuable for various dental procedures. However, several reports document inherent limitations and complaints about their high costs, hindering accessibility in low—and middle-income countries. This study aimed to characterize four low-cost HCSC prototypes to show their microstructure, composition, and fundamental physical properties. Four HCSC prototypes were formulated: 1- calcium silicate powder with 17.5 wt. % replacement of calcium tungstate, 2- calcium silicate powder with 17.5 wt. % replacement of zirconium oxide, 3- calcium silicate powder with 17.5 wt. % replacement of calcium tungstate and 2.5 wt. % of zirconium oxide and 4- calcium silicate powder with 10 wt. % replacement of calcium tungstate and 10 wt. % replacement of zirconium oxide. Scanning electron microscopy, energy-dispersive X-ray spectroscopy, and X-ray diffraction were used to assess their microstructure and composition. Additionally, radiopacity, setting time, solubility, pH, and in vitro bioactivity were evaluated at different time points and contrasted with controls (Mineral trioxide aggregate –MTA Angelus- and Intermediate restorative material -IRM-). Their production cost was significantly lower than commercially available HCSCs. All prototypes exhibited a microstructure and composition comparable to MTA Angelus. All the prototypes exhibited radiopacity exceeding 3 mm of aluminum and shorter initial and final setting times than MTA Angelus. The solubility of some prototypes closely adhered to the ISO standard recommendation of 3% after 1 day, and all promoted an alkaline pH and the formation of calcium/phosphate precipitates. These promising findings suggest the potential clinical application of these prototypes. However, further research is necessary to evaluate their mechanical and biological properties for definitive clinical use.",20241109,"Vega-González, Marina ; Domínguez-Pérez, Rubén Abraham ; Higareda-Mendoza, Ana Edith ; Domínguez-Pérez, Ricardo ; Espinosa-Cristóbal, León Francisco ; Sánchez-Lara y Tajonar, Roberto Gustavo",Article,Academic Journal,11/9/2024,true,Journal of Applied Biomaterials & Functional Materials,Zirconium oxide ; Mineral aggregates ; Scanning electron microscopy ; Middle-income countries ; Calcium phosphate,JOUR,,,2280-8000,,,,,eng,Sage Publications Inc.,12,1,12,,,10.1177/22808000241296663,,FDR2,,https://research.ebsco.com/plink/52a10647-d6f4-369c-8d55-d598756b85de,,,,
Academic Search Ultimate,asn,176860030,Analizar el transcriptoma del meduloblastoma: un paso importante hacia la medicina de precisión.,"BACKGROUND: The most common solid tumor of the central nervous system in children is medulloblastoma (MB). Four different molecular groups are known--WNT (10%), SHH (30%), Group 3 (25%) and Group 4 (35%)--and each has a different risk and treatment. However, in our country, histopathological characteristics are used for classification, limiting the direction of treatments. OBJECTIVE: The classification of the four molecular groups of MB was performed. MATERIALS AND METHODS: The MB case review was carried out at our Institute between 1988 and 2018. The data mining of the four molecular groups of the MB was performed. Our MB patients were grouped according to the four molecular groups using least squares analysis. These findings were corroborated by immunohistochemistry; B-catenin was used for WNT, and YAP1 and GAP1 were used for SHH. We evaluated the spatial transcriptional profiles of the SHH, Group 3 and Group 4 groups of the MBs using the 10x Genomics system. RESULTS AND DISCUSSION: A total of 234 cases of MB were identified, but only 120 were identified in the histological group: MBC, n = 73; MBA, n = 13; MBDN, n = 22 M; and MBN, n = 6. The following expression profiles (PEs) were identified: WNT (n = 1936), SHH (n = 1487), Group 3 (1616) and Group 4 (n = 1170). We evaluated PE in 11 MB patients, of which two belonged to Group 4, four to Group 3, three were SHH, one was WNT and another could not be classified. The results were confirmed by immunohistochemistry. Spatial transcriptional analysis revealed tumor heterogeneity. We identified more than five clusters of differentially expressed genes with p <0.05, and we observed that the samples that could not be classified in the microarray analysis presented characteristics of SHH and Group 4. CONCLUSION: The molecular groups of the medulloblastoma could be identified by analysis of the expression profile.",20240301,"Juárez Méndez, Sergio ; Ramírez Chiquito, Josselene Carina ; Farfán Morales, José Eduardo ; Niembro Zúñiga, Ana María ; Eguía Aguilar, María del Pilar ; Jiménez, Aarón Vázquez ; Resendis Antonio, Osbaldo ; Pérezpeña Díazconti, Mario ; Meléndez Zajgla, Jorge",Article,Academic Journal,mar/abr2024,true,Acta Pediatrica de Mexico,,JOUR,,,0186-2391,,,,,spa,Instituto Nacional de Pediatria (INP),S4,S2,,45,2,,,ROW,,https://research.ebsco.com/plink/6ed1fc92-e4a2-35d6-ab73-528dc4b3d610,,,,
Academic Search Ultimate,asn,189137826,On the multi-objective hyperparameter optimization of the weighted entropic associative memory.,"This paper presents an application of automatic algorithm configuration to optimize the performance of the Weighted Entropic Associative Memory (W-EAM). This model holds declarative but distributed representations of remembered objects. We apply two state-of-the-art hyperparameter tuning methods—SMAC and SMS-EMOA—to improve W-EAM's recognition accuracy across three domains of increasing complexity: digit recognition, character recognition, and phone recognition in Mexican Spanish. Each domain presents unique challenges in memory structure, data representation, and learning dynamics. We evaluate a multi-objective optimization setting, focusing on the trade-off between precision and recall. Our experiments show that optimized configurations consistently outperform the baseline model, with the largest gains observed in the phone domain. Additionally, a cyclical optimization-learning scheme further enhances performance by iteratively improving both model parameters and training data quality. These results highlight the potential of automated configuration methods in advancing adaptive memory systems and providing practitioners with a range of parameters to use on W-EAM.",20251105,"Rivera, Juan Antonio López ; Castellanos, Carlos Ignacio Hernández ; Morales, Rafael ; Cortés, Luis A. Pineda",Article,Academic Journal,11/5/2025,true,Scientific Reports,,JOUR,,,2045-2322,,,,,eng,Springer Nature,23,1,23,15,1,10.1038/s41598-025-22621-y,,FKQS,,https://research.ebsco.com/plink/3367caa6-2538-3c56-b3ae-b90f87806ce2,,,,
Academic Search Ultimate,asn,176616304,Improving the Latin America and Caribbean Soil Information System (SISLAC) database enhances its usability and scalability.,"Spatial soil databases can help model complex phenomena in which soils are a decisive factor – for example, evaluating agricultural potential or estimating carbon storage capacity. The Latin America and Caribbean Soil Information System, SISLAC, is a regional initiative promoted by the Food and Agriculture Organization's (FAO) Latin America and the Caribbean Soil Partnership to contribute to sustainable management of soil. SISLAC includes data from 49 084 soil profiles distributed unevenly across the continent, making it the region's largest soil database. In addition, there are other soil databases in the region with about 40 000 soil profiles that can be integrated into SISLAC and improve it. However, some problems hinder its usages, such as the quality of the data and their high dimensionality. The objective of this research is evaluate the quality of the SISLAC data and the other available soil databases to generate a new improved version that meets the minimum quality requirements to be used for different purposes or practical applications. The results show that 15 % of the existing soil profiles had an inaccurate description of the diagnostic horizons and 17 % of the additional profiles already existed in SISLAC; therefore, a total of 32 % of profiles were excluded for these two reasons. Further correction of an additional 4.5 % of existing inconsistencies improved overall data quality. The improved database consists of 66 746 profiles and is available for public use at 10.5281/zenodo.7876731 (Díaz-Guadarrama and Guevara, 2023). This revised version of SISLAC data offers the opportunity to generate information that helps decision-making on issues in which soils are a decisive factor. It can also be used to plan future soil surveys in areas with low density or where updated information is required.",20240301,"Díaz-Guadarrama, Sergio ; Varón-Ramírez, Viviana M. ; Lizarazo, Iván ; Guevara, Mario ; Angelini, Marcos ; Araujo-Carrillo, Gustavo A. ; Argeñal, Jainer ; Armas, Daphne ; Balta, Rafael A. ; Bolivar, Adriana ; Bustamante, Nelson ; Dart, Ricardo O. ; Dell Acqua, Martin ; Encina, Arnulfo ; Figueredo, Hernán ; Fontes, Fernando ; Gutiérrez-Díaz, Joan S. ; Jiménez, Wilmer ; Lavado, Raúl S. ; Mansilla-Baca, Jesús F.",Article,Academic Journal,2024,true,Earth System Science Data,"Databases ; Information storage & retrieval systems ; Soil profiles ; Soil management ; Soils ; Food & Agriculture Organization of the United Nations ; Soil Preparation, Planting, and Cultivating",JOUR,,,1866-3508,,,,,eng,Copernicus Gesellschaft mbH,1246,1229,18,16,3,10.5194/essd-16-1229-2024,,AUEI,,https://research.ebsco.com/plink/03e82927-6a2a-359a-8703-60950546467b,,,,
Academic Search Ultimate,asn,178410773,Membrane association of active genes organizes the chloroplast nucleoid structure.,"DNA is organized into chromatin-like structures that support the maintenance and regulation of genomes. A unique and poorly understood form of DNA organization exists in chloroplasts, which are organelles of endosymbiotic origin responsible for photosynthesis. Chloroplast genomes, together with associated proteins, form membrane-less structures known as nucleoids. The internal arrangement of the nucleoid, molecular mechanisms of DNA organization, and connections between nucleoid structure and gene expression remain mostly unknown. We show that Arabidopsis thaliana chloroplast nucleoids have a unique sequence-specific organization driven by DNA binding to the thylakoid membranes. DNA associated with the membranes has high protein occupancy, has reduced DNA accessibility, and is highly transcribed. In contrast, genes with low levels of transcription are further away from the membranes, have lower protein occupancy, and have higher DNA accessibility. Membrane association of active genes relies on the pattern of transcription and proper chloroplast development. We propose a speculative model that transcription organizes the chloroplast nucleoid into a transcriptionally active membrane-associated core and a less active periphery.",20240709,"Palomar, V. Miguel ; Yoonjin Cho ; Sho Fujii ; Rothi, M. Hafiz ; Jaksich, Sarah ; Ji-Hee Min ; Schlachter, Adriana N. ; Joyful Wang ; Zhengde Liu ; Wierzbicki, Andrzej T.",Article,Academic Journal,7/9/2024,true,Proceedings of the National Academy of Sciences of the United States of America,Chloroplast DNA ; Genetic transcription ; Organelle formation ; Gene expression ; Genes ; Spider silk,JOUR,,,0027-8424,,,,,eng,National Academy of Sciences,12,1,12,121,28,10.1073/pnas.2309244121,,PCE,,https://research.ebsco.com/plink/e96dedbb-9d99-3138-9fea-00876f6fca4b,,,,
Academic Search Ultimate,asn,177878772,Chronic moderate hyperglycemia does not alter sexual motivation in the female rat.,"• Females with moderate hyperglycemia do not present changes in partner preference. • Females in a model of type 2 diabetes retain preference for sexually relevant odors. • These females had a reduced motivation only in the sexual incentive test. • Female sexual motivation is slightly decreased in females with type 2 diabetes. The relationship between diabetes mellitus type 2 (DM2) and sexual desire in women has not been systematically studied, therefore, animal models have been used for this purpose. When streptozotocin (STZ) is administered in the neonatal stage, the rat shows moderate chronic hyperglycemia and glucose intolerance in adulthood, resembling a DM2 model. These females show less alterations of sexual behavior (a slight decreased proceptivity and loss of paced mating) than their counterpart with severe hyperglycemia. However, the motivational components of copulation in female rats in this DM2 model have not been examined. The aim of this study was to evaluate female sexual motivation in a model of DM2 in three behavioral paradigms: the partner preference (PP), the sexual incentive motivation (SIM) and the odor preference test (OPT) tests. Neonatal females (3–4 days) were administered with streptozotocin (STZ, 70 mg/kg, intraperitoneally) or citrate buffer. At week 8, a glucose tolerance test was performed, females with blood glucose levels ≥ 250 mg/dl 60 min after a sucrose load (2 g/kg) were considered for the study. Behavioral tests were conducted at week 12, when the females were in natural proestrus. For PP we registered the time in each compartment and the sexual behavior, while in the SIM test, we calculated the time the females remained in each incentive zone. In these tests a castrated male and a sexually experienced male were used as stimuli. In OPT we evaluated the time the females spent sniffing the sawdust coming from cages housing these stimuli. In the PP and OPT hyperglycemic females behave similarly than controls, i.e., they retain a preference for sexually active males. In the SIM test there was a decrease in the time the hyperglycemic females remain in the vicinity of the sexually expert male. Data are discussed on the bases of the accessibility of the females to the stimuli.",20240801,"Hernández-Munive, Abigail K. ; Fernández-Guasti, Alonso",Abstract,Academic Journal,Aug2024,,Physiology & Behavior,Libido ; Type 2 diabetes ; Animal sexual behavior ; Glucose tolerance tests ; Hyperglycemia,ABST,,,0031-9384,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,282,,10.1016/j.physbeh.2024.114584,,JKC,,https://research.ebsco.com/plink/ae66b37e-915c-37b9-baed-ef9219bc7e47,,,,
