indice,Titulo,Año,Autor_norm,Afiliacion1,Afiliacion2,ISBN,ISSN,Doi,URL,Area,Subarea,Keywords,Abstract
EV_IA_0019,Neural style transfer in tiny sets of ultrasound images for data augmentation,2024,"Camargo, A.M.; Olveres, J.; Escalante-Ramírez, B.","(1) Universidad Nacional Autónoma de México, Mexico City, Mexico (2) Facultad de Ingeniería, Universidad Nacional Autónoma de México, Mexico City, Mexico (3) Centro de Estudios en Computación Avanzada, Universidad Nacional Autónoma de México, Mexico City, Mexico",,9781510673144,0277-786X,10.1117/12.3017658,,IA,,Classification tasks - Data augmentation - Deep learning - Learning models - Medical image classification - Medical image segmentation - Neural style transfer - Performance - Style interpolation - Ultrasound images,"Deep learning models (DLM) encounter challenges in medical image segmentation and classification tasks, primarily due to the requirement for a substantial volume of annotated images, which are both time-consuming and expensive to acquire. In our work, we utilize neural style transfer (NST) to enhance a tiny dataset of ultrasound images, significantly improving the performance of deep learning models (DLM). Additionally, we explore style interpolation to generate new target styles, specifically tailored for ultrasound images. In summary, our objective is to demonstrate the potential utility of neural style transfer in scenarios with limited datasets, particularly in the context of ultrasound images using the dataset of breast ultrasound images (Walid Al-Dhabyani, Mohammed Gomaa, Hussien Khaled, & Aly Fahmy, 2020). © 2024 SPIE."
EV_IA_0020,Finding ϵ-locally optimal solutions for multiobjective multimodal optimization,2025,"Hernandezcastellanos, A.E.; Schapermeier, L.; Hernandez, C.; Kerschke, P.; Trautmann, H.; Schutze, O.","(1) National Polytechnic Institute, Department of Computer Science, Mexico (2) Technische Universitat Dresden, Big Data Analytics in Transportation, Germany (3) Universidad Nacional Autonoma de Mexico, Instituto de Investigaciones en Matematicas Aplicadas y Sistemas, Mexico (4) Universitat Paderborn, Department of Machine Learning and Optimisation, Germany (5) Universiteit Twente, Data Management and Biometrics Group, Netherlands",,,1941-0026,10.1109/tevc.2024.3458855,,IA,,MMO - MOEA - multiobjective evolutionary algorithm - multiobjective multimodal optimization - Pareto front - ϵ-acceptable solutions - ϵ-locally optimal solutions,"In this article, we address the problem of computing all locally optimal solutions of a given multiobjective problem whose images are sufficiently close to the Pareto front. Such ϵ-locally optimal solutions are particularly interesting in the context of multiobjective multimodal optimization (MMO). To accomplish this task, we first define a new set of interest, LQ,ϵ, that is strongly related to the recently proposed set of ϵ-acceptable solutions. Next, we propose a new unbounded archiver, ArchiveUpdateLQ,ϵ, aiming to capture LQ,ϵ in the limit. This archiver can in principle be used in combination with any multiobjective evolutionary algorithm (MOEA). Further, we equip numerous MOEAs with ArchiveUpdateLQ,ϵ, investigate their performances across several benchmark functions, and compare the enhanced MOEAs with their archive-free coun- terparts. For our experiments, we utilize the well-established metrics HV, IGDX, and Δp. Additionally, we propose and use a new performance indicator, IEDR, which results in comparable performances but which is applicable to problems defined in higher dimensions (in particular in decision variable space)."
EV_IA_0021,JK_PCIC_UNAM at CheckThat! 2024: Analysis of Subjectivity in News Sentences Using Transformers-Based Models,2024,"Salas-Jimenez, Karla; Díaz, Iván; Gómez-Adorno, Helena; Bel-Enguix, Gemma; Sierra, Gerardo","(1) Universidad Nacional Autónoma de México, Ciudad de México; 04510, Mexico (2) Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas, Universidad Nacional Autónoma de México, Ciudad de México; 04510, Mexico (3) Instituto de Ingeniería, Universidad Nacional Autónoma de México, Ciudad de México; 04510, Mexico (4) Departament de Filologia Catalana i Lingüística General, Universitat de Barcelona, Barcelona, Spain",,,1613-0073,,,IA,,BERT - Machine learning algorithms - News sentence - Online content - Performance - Public opinions - Relevant features - Subjectivity - Subtask - Transformer modeling,"Recognizing subjectivity in online content is essential for understanding public opinion, detecting bias, and managing misinformation. This year's CheckThat! 2024 Task 2 emphasized the identification of subjective and objective news sentences. Transformer models, particularly BERT, have demonstrated high efficacy for this task. In our study, we trained and evaluated our methodologies on the English and Italian sub-tasks of the challenge. A thorough data analysis was conducted, emphasizing the importance of extracting relevant features for accurate classification. Although traditional machine learning algorithms were utilized for this task, the BERT models significantly outperformed them, demonstrating superior performance. Specifically, our BERT-based classifiers achieved a macro F1 score of 0.82 on the English development dataset and 0.81 on the Italian development dataset. These results underscore the effectiveness of transformer models in distinguishing subjective content. © 2024 Copyright for this paper by its authors."
EV_IA_0022,Protection Of Sensitive Personal Information Contained In Digital Files Held By Individuals With Homomorphic Encryption And AI Assistance,2025,"Villegas-Jimenez, E.A.; Romo-Cabrera, A.; Manzano-Calixto, M.A.; Tello-Aguilera, L.M.; Sanchez-Mata, A.K.; Robles-Guerrero, A.; Hernandez-Ruiz, P.M.","(1) Universidad Nacional Autonoma de Mexico, Facultad de Estudios Superiores Aragon, Mexico",,979-8-3315-3559-9,,10.1109/icecet63943.2025.11472089,,IA,,AI assistance - artificial intelligence - bitmap content - deep fakes - digital files held - digital images - digital landscape - digital violence - ethical digital environment - European Union.The - Flask-based REST API - homomorphic encryption - hybrid—alongside relevant legal provisions - identity theft - image misuse - inadequate safeguards - Kamplae secures metadata - legal standards - mobile devices - mobile performance - online harassment - personal data protection - png formats - robust regulatory frameworks - secure environment - sensitive personal data - sensitive personal information contained - study reviews - user interface refinement,"In today's digital landscape, the exchange of sensitive personal data via mobile devices is widespread, yet inadequate safeguards often expose users to risks such as identity theft and online harassment. This research introduces Kamplae, a system crafted in Python and deployed through a Flask-based REST API, employing homomorphic encryption and artificial intelligence to protect personal information embedded in digital images. Kamplae secures metadata and bitmap content in jpeg, jpg, and png formats, adhering to legal standards in Mexico and the European Union.The study reviews prior work on personal data protection and the challenges posed by deep fakes, emphasising the need for robust regulatory frameworks to counter digital violence. It explores various encryption methods—symmetric, asymmetric, and hybrid—alongside relevant legal provisions across regions.Kamplae aims to prevent image misuse and foster a secure, ethical digital environment. While promising, it highlights areas for enhancement, such as broader format support and user interface refinement, with limitations tied to specific format compatibility and mobile performance."
EV_IA_0023,La Leaderboard: A Large Language Model Leaderboard for Spanish Varieties and Languages of Spain and Latin America,2025,"Grandury, María; Aula-Blasco, Javier; Falcão, Júlia; Fourrier, Clémentine; González, Miguel; Martínez, Gonzalo; Santamaría, Gonzalo; Agerri, Rodrigo; Aldama, Nuria; Chiruzzo, Luis; Conde, Javier; Gómez, Helena; Guerrero, Marta; Ivetta, Guido; López, Natalia; Plaza-Del-Arco, Flor Miriam; Martín-Valdivia, María Teresa; Montoro, Helena; Muñoz, Carmen; Reviriego, Pedro; Rosado, Leire; Vaca, Alejandro; Vallecillo-Rodríguez, María Estrella; Vallego, Jorge; Zubiaga, Irune","(1) SomosNLP, Spain (2) ETSIT, Universidad Politécnica de Madrid, Spain (3) Barcelona Supercomputing Center, Spain (4) Hugging Face, United States (5) Universidad Carlos III de Madrid, Spain (6) Instituto de Ingeniería del Conocimiento, Spain (7) Centro HiTZ - Ixa, Universidad del País Vasco UPV/EHU, Spain (8) LenguajeNatural.AI, Spain (9) LIACS, Leiden University, Netherlands (10) Universidad de Jaén, Spain (11) Universidad Nacional de Córdoba, Argentina (12) Universidad Nacional Autónoma de México, Mexico (13) Universidad de la República, Uruguay",,,,10.48550/arxiv.2507.00999,,IA,,Catalans - Cultural diversity - Current capability - Current limitation - Evaluation results - Evaluation standard - Language model - Latin America - Linguistic diversity - Open-source,"Leaderboards showcase the current capabilities and limitations of Large Language Models (LLMs). To motivate the development of LLMs that represent the linguistic and cultural diversity of the Spanish-speaking community, we present LA LEADERBOARD 1, the first open-source leaderboard to evaluate generative LLMs in languages and language varieties of Spain and Latin America. LA LEADERBOARD is a community-driven project that aims to establish an evaluation standard for everyone interested in developing LLMs for the Spanish-speaking community. This initial version combines 66 datasets in Basque, Catalan, Galician, and different Spanish varieties, showcasing the evaluation results of 50 models. To encourage community-driven development of leaderboards in other languages, we explain our methodology, including guidance on selecting the most suitable evaluation setup for each downstream task. In particular, we provide a rationale for using fewer few-shot examples than typically found in the literature, aiming to reduce environmental impact and facilitate access to reproducible results for a broader research community. © 2025, CC BY."
EV_IA_0024,On the Approximation of the Entire Pareto Front of a Constrained Multi-objective Optimization Problem,2025,"Rodriguez-Fernandez, Angel E.; Hernández Castellanos, Carlos Ignacio; Schütze, Oliver","(1) Computer Science Department, Cinvestav, Mexico City, Mexico (2) IIMAS-UNAM, Mexico City, Mexico",,9789819635375,0302-9743,10.1007/978-981-96-3538-2_7,,IA,,Approximation quality - Archiving - Complex domains - Constrained multi-objective optimizations - Constraint handling - Constraint-handling techniques - Multi-Objective Evolutionary Algorithm - Multi-objective optimization problem - Multi-objectives optimization - Pareto front,"So far, many constraint-handling techniques (CHTs) exist that allow specialized multi-objective evolutionary algorithms (MOEAs) to deal with constrained multi-objective optimization problems (CMOPs). In contrast, all existing external archivers that yield certain approximation qualities in the limit still assume the feasibility of each incoming candidate solution. While this is acceptable for unconstrained or lightly constrained MOPs, this assumption is inadequate for the consideration of problems with complex domains. In this study, we make a first effort to investigate how these external archivers can be prepared for CMOPs. To this end, we discuss if and how existing CHTs can be leveraged. In this study, we consider the problem of capturing the entire Pareto front (ideally in the mathematical sense). As the base algorithm we will take ArchiveUpdatePQ that stores all non-dominated solutions found during the run of the algorithm. Our discussion and results indicate that while existing CHTs work adequately, they come with certain issues, such as introducing additional parameters that need adjustment, lacking theoretical results, or incurring a certain computational overhead. Finally, we performe a numerical analysis, integrating several MOEAs with the investigated CHTs and comparing the performance of all methods using HV and Δp as indicators. © The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd. 2025."
EV_IA_0025,Finding the Set of Nearly Optimal Solutions of a Multiobjective Optimization Problem,2025,"Schutze, O.; Rodriguez-Fernandez, A.E.; Segura, C.; Hernandez, C.","(1) CINVESTAV-IPN, Computer Science Department, Mexico (2) Computer Science Department, Centre for Research in Mathematics, Mexico (3) IIMAS-UNAM, Computer Science Department, Mexico",,,1941-0026,10.1109/tevc.2024.3353546,,IA,,EMO algorithms - evolutionary multiobjective optimization - nearly optimal solutions - Pareto set - subset selection problem - unbounded archiver,"Evolutionary multiobjective optimization (EMO) is a highly active research field that has attracted many researchers and practitioners over the past three decades. Surprisingly, until now, the goal of almost all EMO algorithms is to compute a suitable finite size representation of the Pareto set/front of a given multiobjective optimization problem or at least a part of it. In other words, the quest is restricted to optimal solutions. In this work, we argue that the entire set of nearly optimal solutions—which includes all optimal ones—is of potential interest for the decision maker as they contain in addition to the optimal solutions alternative realizations or backup solutions. We further make a first effort to reliably compute the set of nearly optimal solutions via EMO algorithms. To this end, we first propose a new set of interest, NQ, and analyze its topology. In a next step, we propose an unbounded archiver that aims to capture NQ, and analyze it with respect to monotonicity and limit behavior. After this, we discuss the related subset selection problem which comes with unbounded archivers leading to four different algorithms. Finally, we numerically investigate the behavior of the archiver and the selection strategies, and present some results when using the archiver as external archiver to three widely used multiobjective evolutionary algorithms indicating the benefit of the new approach."
EV_IA_0026,CFDA-CSF: A multi-modal domain adaptation method for cross-subject emotion recognition,2024,"Jimenez-Guarneros, M.; Fuentes-Pineda, G.","(1) Universidad Nacional Autonoma de Mexico, Department of Computer Science, Mexico",,,1949-3045,10.1109/taffc.2024.3357656,,IA,,CFDA-CSF - coarse-and-fine-grained distribution alignment-with-correlated-and-separable features - cross-subject emotion recognition - fine-grained structures - global feature space - intradomain correlated features - learned feature space - multimodal classifiers - multimodal domain adaptation method - multimodal emotion recognition - SEED-IV - SEED-V,"Multi-modal classifiers for emotion recognition have become prominent, as the emotional states of subjects can be more comprehensively inferred from Electroencephalogram (EEG) signals and eye movements. However, existing classifiers experience a decrease in performance due to the distribution shift when applied to new users. Unsupervised domain adaptation (UDA) emerges as a solution to address the distribution shift between subjects by learning a shared latent feature space. Nevertheless, most UDA approaches focus on a single modality, while existing multi-modal approaches do not consider that fine-grained structures should also be explicitly aligned and the learned feature space must be discriminative. In this paper, we propose Coarse and Fine-grained Distribution Alignment with Correlated and Separable Features (CFDA-CSF), which performs a coarse alignment over the global feature space, and a fine-grained alignment between modalities from each domain distribution. At the same time, the model learns intra-domain correlated features, while a separable feature space is encouraged on new subjects. We conduct an extensive experimental study across the available sessions on three public datasets for multi-modal emotion recognition: SEED, SEED-IV, and SEED-V. Our proposal effectively improves the recognition performance in every session, achieving an average accuracy of 93.05%, 85.87% and 91.20% for SEED; 85.72%, 89.60%, and 86.88% for SEED-IV; and 88.49%, 91.37% and 91.57% for SEED-V."
EV_IA_0027,PCICUNAM at WASSA 2024: Cross-lingual Emotion Detection Task with Hierarchical Classification and Weighted Loss Functions,2024,"Vázquez-Osorio, Jesus; Sierra, Gerardo; Gómez-Adorno, Helena; Bel-Enguix, Gemma","(1) Universidad Nacional Autónoma de México, Mexico (2) Posgrado en Ciencia e Ingeniería de la Computación, Mexico (3) Instituto de Ingeniería, Mexico (4) Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas, Mexico",,9798891761568,,,,IA,,Class imbalance - Co-located - Computational approach - Cross-lingual - Detection tasks - Emotion detection - Hierarchical classification - Model training - Social media analysis - Weighted loss function,"This paper addresses the shared task of multilingual emotion detection in tweets, presented at the Workshop on Computational Approaches to Subjectivity, Sentiment, and Social Media Analysis (WASSA) co-located with the ACL 2024 conference. The task involves predicting emotions from six classes in tweets from five different languages using only English for model training. Our approach focuses on addressing class imbalance through data augmentation, hierarchical classification, and the application of focal loss and weighted cross-entropy loss functions. These methods enhance our transformer-based model’s ability to transfer emotion detection capabilities across languages, resulting in improved performance despite the constraints of limited computational resources. © 2024 Association for Computational Linguistics."
EV_IA_0028,Advanced Algorithm Combinations for Safe Human-Robot Collaboration: A Review and Research Proposal,2025,"Lefranc, Gastón; Gatica, Gabriel; Vásquez, Edison; Peña, Mario","(1) Pontificia Universidad Católica de Valparaíso, Avda. Brasil2950, Valparaíso; 2430000, Chile (2) Startup I+D+i Inteligencia Artificial, ARTIFICYAN, Viña del Mar, Chile (3) JhedAI Startup., Viña del Mar, Chile (4) IIMAS-UNAM, Ciudad de México, Mexico",,,,10.1016/j.procs.2025.08.018,,IA,,Actor critic - Algorithm combinations - Convolutional neural network - Graph-CNN - Human-robot collaboration - Humans-robot interactions - Multi-modal - Multimodal transformer - Reinforcement learnings - Research proposals,"This paper presents a proposal for integrating Graph Convolutional Neural Network (Graph-CNN), Multimodal Transformer, Soft Actor-Critic with Reward Constrained Policy Optimisation (SAC-RCPO), and TactileGAN algorithms, which are used in human-robot collaboration. This integration addresses challenges such as adaptability, safety, intention recognition, and precise manipulation in dynamic environments. The central hypothesis is that the combination of these algorithms could lead to improvements in manipulation accuracy, collision avoidance, and training efficiency. The methodology evaluates this combination in simulated and controlled laboratory environments that replicate industrial situations. This work considers the human dimension of collaboration, emphasising the importance of interaction, user trust, and ergonomic integration. It also recognises the ethical implications related to safety, transparency, and the responsible implementation of Artificial Intelligence (AI) systems in shared workspaces. The proposed framework has potential applications in the manufacturing, healthcare, and service sectors, aiming to drive the practical adoption of safe and efficient collaborative robots. © 2025 The Authors."
EV_IA_0029,Evaluating the Development of Linguistic Metaphor Annotation in Mexican Spanish Popular Science Tweets,2024,"Sánchez-Montero, Alec; Bel-Enguix, Gemma; Ojeda-Trueba, Sergio-Luis","(1) Universidad Nacional Autónoma de México, Mexico",,9798891761100,,,,IA,,Inherent complexity - Initial phasis - Machine-learning - Processes stemming - Rigorous methodologies,"Following previous work on metaphor annotation and automatic metaphor processing, this study presents the evaluation of an initial phase in the novel area of linguistic metaphor detection in Mexican Spanish popular science tweets. Specifically, we examine the challenges posed by the annotation process stemming from disagreement among annotators. During this phase of our work, we conducted the annotation of a corpus comprising 3733 Mexican Spanish popular science tweets. This corpus was divided into two halves and each half was then assigned to two different pairs of native Mexican Spanish-speaking annotators. Despite rigorous methodology and continuous training, inter-annotator agreement as measured by Cohen’s kappa was found to be low, slightly above chance levels, although the concordance percentage exceeded 60%. By elucidating the inherent complexity of metaphor annotation tasks, our evaluation emphasizes the implications of these findings and offers insights for future research in this field, with the aim of creating a robust dataset for machine learning in the future. © 2024 Association for Computational Linguistics."
EV_IA_0030,Enhancing Perceptron Learning Through Bayesian Optimisation and Cross-Validation,2025,"Castro-Colin, Maria Fernanda; de Paz, Erick G. G.; Escobar-Ruiz, Adrian M.","(1) Universidad Nacional Autónoma de México, Mexico City, Mexico (2) Universidad Autónoma Metropolitana, Mexico City, Mexico",,9783031962547,0302-9743,10.1007/978-3-031-96255-4_32,,IA,,Bayesian optimization - Credible interval - Cross validation - Optimal parameter - Optimization techniques - Optimizations validation - Perceptron algorithms - Perceptron learning - Performance - Upper Bound,"This study presents a novel approach aimed at enhancing the Perceptron Algorithm by incorporating Bayesian Optimisation based on the cross-validation framework. We bring in Bayesian Optimisation techniques, leveraging the upper bound of a credible interval as an acquisition function to guide the search for optimal parameters. Through extensive simulations on artificial datasets, we demonstrate that this Bayesian-optimised Perceptron consistently outperforms the original algorithm across various dimensions. This work highlights the significance of robust statistical evaluation and Bayesian Optimisation in improving the performance and generalisation ability of even simple machine learning models like the Perceptron. This research could also lay the groundwork for future studies on applying Bayesian Optimisation to enhance the performance of Multilayer Perceptron Networks. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2025."
EV_IA_0031,GIL-IIMAS UNAM at SemEval-2024 Task 1: SAND: An In Depth Analysis of Semantic Relatedness Using Regression and Similarity Characteristics,2024,"López-Ponce, F.; Cadena, Ángel; Salas-Jimenez, K.; Preciado Márquez, D.; Bel-Enguix, G.","(1) Grupo de Ingeniería Lingüística, UNAM, Mexico (2) UNAM, Mexico (3) Departament de Filologia Catalana i Lingüística General, Universitat de Barcelona, Spain",,9798891761070,,10.18653/v1/2024.semeval-1.186,,IA,,Embeddings - Human's intuition - In-depth analysis - Model-based OPC - Multiple languages - N-grams - Semantic relatedness - Sentence length - Sentence similarity - Topic similarity,"The STR shared task aims at detecting the degree of semantic relatedness between sentence pairs in multiple languages. Semantic relatedness relies on elements such as topic similarity, point of view agreement, entailment, and even human intuition, making it a broader field than sentence similarity. The GIL-IIMAS UNAM team proposes a model based in the SAND characteristics composition (Sentence Transformers, AnglE Embeddings, N-grams, Sentence Length Difference coefficient) and classical regression algorithms. This model achieves a 0.83 Spearman Correlation score in the English test, and a 0.73 in the Spanish counterpart, finishing just above the SemEval baseline in English, and second place in Spanish. © 2024 Association for Computational Linguistics."
EV_IA_0032,Tensorization of f-Divergences,2025,"Cruz, Rodrigo; Diaz, Mario; Calmon, Flavio P.","(1) Harvard University, Cambridge; MA, United States (2) Universidad Nacional Autónoma de México, Mexico City, Mexico",,9798331543990,2157-8095,10.1109/isit63088.2025.11195387,,IA,,Condition - Differential privacies - F-divergence - Formal definition - Independent components - KL-divergence - Machine-learning - Random vectors - Simple++ - Tensorization,"In many applications across statistics, differential privacy, and machine learning, it is necessary to evaluate or bound an f-divergence between distributions of random vectors with independent components. Even for relatively simple distributions, such computations can become intractable unless the chosen f-divergence tensorizes. In this work, we introduce a formal definition of tensorization for f-divergences and present a necessary condition under which such tensorization can occur. Moreover, we demonstrate - under certain assumptions - that the only f-divergences admitting a polynomial tensorization formula of degree at most two are, essentially, the KL divergence, cross-entropy, and Hellinger divergences of order α. Taken together, our findings represent an initial step toward a complete characterization of f-divergences that tensorize. © 2025 IEEE."
EV_IA_0033,From Production Logistics to Smart Manufacturing: The Vision for a New RoboCup Industrial League,2025,"Dissanayaka, Supun; Ferrein, Alexander; Hofmann, Till; Nakajima, Kosuke; Sanz-Lopez, Mario; Savage, Jesus; Swoboda, Daniel; Tschesche, Matteo; Uemura, Wataru; Viehmann, Tarik; Yasuda, Shohei","(1) King Mongkut’s Institute of Technology, Ladkrabang, Thailand (2) FH Aachen University of Applied Sciences, Germany (3) RWTH Aachen University, Germany (4) Ryukoku University, Japan (5) CNRS, University of Lille, France (6) National Autonomous University of Mexico, Mexico",,,,10.48550/arxiv.2507.11402,,IA,,Industrial robotics - Industry 5.0 - Jobs scheduling - Multi-agent coordinations - Production logistics - RoboCup - Robocup industrial - Scheduling agents - Smart manufacturing - Task planning,"The RoboCup Logistics League is a RoboCup competition in a smart factory scenario that has focused on task planning, job scheduling, and multi-agent coordination. The focus on production logistics allowed teams to develop highly competitive strategies, but also meant that some recent developments in the context of smart manufacturing are not reflected in the competition, weakening its relevance over the years. In this paper, we describe the vision for the RoboCup Smart Manufacturing League, a new competition designed as a larger smart manufacturing scenario, reflecting all the major aspects of a modern factory. It will consist of several tracks that are initially independent but gradually combined into one smart manufacturing scenario. The new tracks will cover industrial robotics challenges such as assembly, human-robot collaboration, and humanoid robotics, but also retain a focus on production logistics. We expect the reenvisioned competition to be more attractive to newcomers and well-tried teams, while also shifting the focus to current and future challenges of industrial robotics. © 2025, CC BY-SA."
EV_IA_0034,Modeling Higher-Order Interactions in Sparse and Heavy-Tailed Neural Population Activity,2025,"Rodríguez-Domínguez, Ulises; Shimazaki, Hideaki","(1) National Autonomous University of Mexico, Mexico City; 04510, Mexico (2) Graduate School of Informatics, Kyoto University, Kyoto; 606-8501, Japan (3) Center for Human Nature, Artificial Intelligence, and Neuroscience, Hokkaido University, Hokkaido; 060-0812, Japan",,,0899-7667,10.1162/neco.a.35,,IA,,Condition - Firing rates - Heavy-tailed - High-order - Higher-order - Neural populations - Neuron process - Population activities - Rate distributions - Sensory stimulus,"Neurons process sensory stimuli efficiently, showing sparse yet highly variable ensemble spiking activity involving structured higher-order interactions. Notably, while neural populations are mostly silent, they occasionally exhibit highly synchronous activity, resulting in sparse and heavy-tailed spike-count distributions. However, its mechanistic origin—specifically, what types of nonlinear properties in individual neurons induce such population-level patterns—remains unclear. In this study, we derive sufficient conditions under which the joint activity of homogeneous binary neurons generates sparse and widespread population firing rate distributions in infinitely large networks. We then propose a subclass of exponential family distributions that satisfy this condition. This class incorporates structured higher-order interactions with alternating signs and shrinking magnitudes, along with a base-measure function that offsets distributional concentration, giving rise to parameter-dependent sparsity and heavy-tailed population firing rate distributions. Analysis of recurrent neural networks that recapitulate these distributions reveals that individual neurons possess threshold-like nonlinearity, followed by supralinear activation that jointly facilitates sparse and synchronous population activity. These nonlinear features resemble those in modern Hopfield networks, suggesting a connection between widespread population activity and the network’s memory capacity. The theory establishes sparse and heavy-tailed distributions for binary patterns, forming a foundation for developing energy-efficient spike-based learning machines. © 2025 Massachusetts Institute of Technology. Published under a Creative Commons Attribution 4.0 International (CC BY 4.0) license."
EV_IA_0035,'A Cooperative Multi Indicator-Based Ant Colony Optimization Algorithm for the MOGenConVRP',2024,"Velázquez Cruz, R.F.; Hernández Castellanos, C.I.","(1) IIMAS-UNAM, Mexico",,979-8-4007-0495-6,,10.1145/3638530.3654416,,IA,,approximated solutions - indicator-based ACOs - MOEAs - MOGenConVRP - MultiIndicator-Based Ant Colony Optimization algorithm - multiobjective evolutionary algorithms - Multiobjective Generalized Consistent Vehicle Routing Problem - multiple indicators - quality indicators,"Using quality indicators to guide the search on multi-objective evolutionary algorithms (MOEAs) is one of the most prominent approaches. Since quality indicators incorporate the preferences on the Pareto approximation and diversity of solutions. Recently, there has been an interest in algorithms based on the cooperation of multiple indicators, mostly using MOEAs as a baseline.We propose the Cooperative Multi Indicator-Based Ant Colony Optimization algorithm (cMIBACO). A novel algorithm based on the cooperation of three quality indicators (hypervolume, ε+, R2) to improve the diversity and avoid premature convergence to a local optimum. This algorithm uses an external archive to obtain the set of approximated solutions.We tested the algorithm against indicator-based ACOs on several instances of the Multi-objective Generalized Consistent Vehicle Routing Problem (MOGenConVRP) and investigated for statistical significance. Our experimental results show that cMIBACO has competitive results to the state-of-the-art and opens the door for further research in this direction."
EV_IA_0036,The human in the loop Perspectives and challenges for RoboCup 2050,2024,"Rossi, Alessandra; Paetzel-Prüsmann, Maike; Keijsers, Merel; Anderson, Michael; Anderson, Susan Leigh; Barry, Daniel; Gutsche, Jan; Hart, Justin; Iocchi, Luca; Kokkelmans, Ainse; Kuijpers, Wouter; Liu, Yun; Polani, Daniel; Roscon, Caleb; Scheunemann, Marcus; Stone, Peter; Vahl, Florian; van de Molengraft, René; von Stryk, Oskar","(1) University of Naples Federico II, Naples, Italy (2) University of Hertfordshire, Hertfordshire, United Kingdom (3) Independent Researcher, Zürich, Switzerland (4) John Cabot University, Rome, Italy (5) University of Hartford, Hartford, United States (6) University of Connecticut, Storrs, United States (7) University of Hamburg, Hamburg, Germany (8) University of Texas at Austin, Austin, United States (9) Sapienza University of Rome, Rome, Italy (10) Eindhoven University of Technology, Eindhoven, Netherlands (11) Zhejiang Lab, Hangzhou, China (12) Universidad Nacional Autonoma de Mexico, Mexico City, Mexico (13) Sony AI, Tokyo, Japan (14) Technische Universität Darmstadt, Darmstadt, Germany",,,0929-5593,10.1007/s10514-024-10159-3,,IA,,'current - Direct interactions - Human like - Human-in-the-loop - Humans-robot interactions - RoboCup - Robotic benchmarking - Robotics competitions - Soccer robotic competition - Soccer team,"Robotics researchers have been focusing on developing autonomous and human-like intelligent robots that are able to plan, navigate, manipulate objects, and interact with humans in both static and dynamic environments. These capabilities, however, are usually developed for direct interactions with people in controlled environments, and evaluated primarily in terms of human safety. Consequently, human-robot interaction (HRI) in scenarios with no intervention of technical personnel is under-explored. However, in the future, robots will be deployed in unstructured and unsupervised environments where they will be expected to work unsupervised on tasks which require direct interaction with humans and may not necessarily be collaborative. Developing such robots requires comparing the effectiveness and efficiency of similar design approaches and techniques. Yet, issues regarding the reproducibility of results, comparing different approaches between research groups, and creating challenging milestones to measure performance and development over time make this difficult. Here we discuss the international robotics competition called RoboCup as a benchmark for the progress and open challenges in AI and robotics development. The long term goal of RoboCup is developing a robot soccer team that can win against the world’s best human soccer team by 2050. We selected RoboCup because it requires robots to be able to play with and against humans in unstructured environments, such as uneven fields and natural lighting conditions, and it challenges the known accepted dynamics in HRI. Considering the current state of robotics technology, RoboCup’s goal opens up several open research questions to be addressed by roboticists. In this paper, we (a) summarise the current challenges in robotics by using RoboCup development as an evaluation metric, (b) discuss the state-of-the-art approaches to these challenges and how they currently apply to RoboCup, and (c) present a path for future development in the given areas to meet RoboCup’s goal of having robots play soccer against and with humans by 2050. © The Author(s) 2024."
EV_IA_0037,A Novel Methodology for Data Augmentation in Cognitive Impairment Subjects Using Semantic and Pragmatic Features Through Large Language Models,2025,"García-Noguez, L.R.; Salazar-Colores, S.; Mondragón-Rodríguez, S.; Tovar-Arriaga, S.","(1) Universidad Autonoma de Queretaro, Facultad de Ingeniería, Mexico (2) Centro de Investigaciones en Optica, Mexico (3) Universidad Nacional Autonoma de Mexico, Instituto de Neurobiología, Mexico",,,2227-7080,10.3390/technologies13080344,,IA,,classification - cognitive impairment subjects - data augmentation - F1-score - language impairment - large language models - machine learning models - neuropsychological tests - Pitt Corpus database - pragmatic features - text augmentation - text data - unbalanced data,"In recent years, researchers have become increasingly interested in identifying traits of cognitive impairment using audio from neuropsychological tests. Unfortunately, there is no universally accepted terminology system that can be used to describe language impairment, and considerable variability exists between clinicians, making detection particularly challenging. Furthermore, databases commonly used by the scientific community present sparse or unbalanced data, which hinders the optimal performance of machine learning models. Therefore, this study aims to test a new methodology for augmenting text data from neuropsychological tests in the Pitt Corpus database to increase classification and interpretability results. The proposed method involves augmenting text data with symptoms commonly present in subjects with cognitive impairment. This innovative approach has enabled us to differentiate between two groups in the database better than widely used text augmentation techniques. The proposed method yielded an increase in the metrics, achieving 0.8742 accuracy, 0.8744 F1-score, 0.8736 precision, and 0.8781 recall. It is shown that implementing large language models with commonly observed symptoms in the language of patients with cognitive impairment in text augmentation can improve the results in low-resource scenarios."
