"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Consistent IoT Systems: A Perspective Based on Paraconsistent Descriptive Logic","M. Pérez-Gaspar; J. Gomez; E. Bárcenas; F. García","Dept. of Telecommunications, UNAM, Mexico City, Mexico; Dept. of Telecommunications, UNAM, Mexico City, Mexico; Department of Computer Engineering, UNAM, Mexico City, Mexico; Dept. of Telecommunications, UNAM, Mexico City, Mexico",2024 International Conference on Intelligent Environments (IE),"23 Jul 2024","2024","","","101","104","Internet of Things (IoT) devices generate vast and often contradictory data streams. This poses a challenge for IoT systems, which must make accurate and reliable decisions based on this data. Paraconsistent descriptive logic (PDL) is a branch of non-classical logic that can handle inconsistencies without compromising data reliability. We propose the integration of PDL into IoT systems to improve data coherence and reliability. We also introduce a Consistency Theorem that establishes rules for managing inconsistencies systematically and in a controlled way. Our efforts aim to pave the way for more robust, reliable, and user-friendly IoT systems.","2472-7571","979-8-3503-8679-0","10.1109/IE61493.2024.10599925","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10599925","Internet of Things;data inconsistency;paracon-sistent logic;consistency theorem","Accuracy;Coherence;Reliability theory;Internet of Things;Logic;Streams","","","","8","IEEE","23 Jul 2024","17-20 June 2024","17-20 June 2024","IEEE","IEEE Conferences"
"Critical Nodes Detection and Dynamic Vulnerability Analysis in Power Grids","A. Sanchez-Ocampo; J. M. Ramirez; M. R. A. Paternina; A. Zamora-Mendez","Department of Electrical Engineering, Centre for Research and Advanced Studies, Guadalajara, México; Department of Electrical Engineering, Centre for Research and Advanced Studies, Guadalajara, México; Department of Electrical Engineering, National Autonomous University of Mexico, México City, México; Department of Electrical Engineering, Michoacan University of San Nicolás de Hidalgo, Morelia, México",2024 IEEE 7th Student Conference on Electric Machines and Systems (SCEMS),"25 Nov 2024","2024","","","1","5","Due to the continual growth of electrical grids to meet increasing demand, integrating electronic devices and new generation units has become a common practice within electrical power systems. These modifications in network topology can introduce new vulnerable nodes. Consequently, there is a growing need for robust strategies to accurately quantify and assess the vulnerability of these evolving power systems. Many existing methodologies primarily leverage topological information to enhance the understanding of system vulnerabilities. In response to these challenges, this research introduces a hybrid methodology for detecting and validating vulnerable nodes. This novel approach combines a dedicated vulnerability metric to pinpoint nodes of critical significance with applying transient stability analysis to validate these nodes systematically. Through this innovative approach, this work contributes to the comprehensive understanding of vulnerability within electrical power systems and offers practical insights into enhancing system resilience.","2771-7577","979-8-3503-6694-5","10.1109/SCEMS63294.2024.10756294","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10756294","Critical nodes;Frequency monitoring;Power systems inertia;Vulnerability analysis","Measurement;Network topology;Surveillance;Power system dynamics;Power system stability;Stability analysis;Power grids;Power system reliability;Transient analysis;Protection","","3","","17","IEEE","25 Nov 2024","6-8 Nov. 2024","6-8 Nov. 2024","IEEE","IEEE Conferences"
"Design and Simulation of a High-Gain 4 × 1 Microstrip Patch Antenna Array at 2.45 GHz for Wi-Fi 6 and IoT Applications","C. Ahumada; H. Kaschel; R. Osorio-Comparan; S. Cordero; C. Valencia","Dept. Electrotechnics and Computer, Universidad Técnica Federico Santa María, Valparaiso, Chile; Dept. of Electrical Engineering, University of Santiago de Chile (USACH), Santiago, Chile; Dept. of Computer Systems Engineering, IIMAS-UNAM, Ciudad de México, México; Dept. of Electrical Engineering, University of Santiago de Chile (USACH), Santiago, Chile; Dept. of Electrical Engineering, University of Santiago de Chile (USACH), Santiago, Chile","2025 IEEE CHILEAN Conference on Electrical, Electronics Engineering, Information and Communication Technologies (CHILECON)","20 Apr 2026","2025","","","1","6","This paper presents the design and simulation of a high-gain $4 \times 1$ microstrip patch antenna array operating at 2.45 GHz, optimized for Wi-Fi 6 and Internet of Things (IoT) applications. Implemented on a cost–effective FR–4 substrate, the proposed structure achieves a simulated gain of 11.44 dBi, a return loss of –38.67 dB, and a voltage standing wave ratio (VSWR) of 1.158. A multi-stage impedance matching network based on $50 \Omega, 70.71 \Omega$, and 100Ω lines was employed to ensure efficient power distribution across the array. The specific absorption rate (SAR) was evaluated under IEEE C95.1 standard using a multilayer tissue model, yielding values well below the 1.6 $\mathrm{W} / \text{kg}(1 ~\mathrm{g})$ and $2 ~\mathrm{W} / \text{kg}(10 ~\mathrm{g})$ limits. These results confirm the antenna's suitability for wearable, on–body, and low–power wireless systems.","2832-1537","979-8-3503-5736-3","10.1109/CHILECON66915.2025.11476059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11476059","Antenna array;IoT;microstrip patch antenna;SAR;wearable antennas;Wi-Fi 6","Antenna arrays;Antennas;Microstrip antenna arrays;Patch antennas;Feeds;Microstrip antennas;Antenna radiation patterns;Antennas and propagation;Apertures;Wearable antennas","","","","17","IEEE","20 Apr 2026","28-30 Oct. 2025","28-30 Oct. 2025","IEEE","IEEE Conferences"
"Warehouse Location and Distribution Planning Through Ramified Optimal Transport","G. Wences; Y. Salazar-Flores; E. Hernández-López","Escuela Superior de Matemáticas, Universidad Autónoma de Guerrero, Ciudad Altamirano, México; Faculty of Sciences, National Autonomous University of Mexico (UNAM), Ciudad de México, México; TecNM-TESOEM, Estado de México, La Paz, México",IEEE Transactions on Intelligent Transportation Systems,"11 Nov 2025","2025","26","11","20421","20434","This article introduces a novel approach to addressing supply chain and logistics challenges using ramified optimal transport. This framework provides a flexible and efficient means of modeling nonlinear and realistic scenarios within natural and complex transportation networks, particularly in real-time applications where route optimization is critical. The problem considered involves determining optimal warehouse locations and devising distribution strategies for delivering goods from suppliers to customers. To this end, we developed two new estimation algorithms and benchmarked them against traditional and heuristic methods. The proposed algorithms demonstrated competitive performance in solving supply chain and logistics problems, with one of them achieving the best results in terms of computational cost. Finally, the algorithms were applied to real-world data from the cement industry, successfully producing real-time optimal routes. This was made possible by the incorporation of a carefully designed distance function in the cost modeling.","1558-0016","","10.1109/TITS.2025.3587946","Universidad Nacional Autónoma de México (UNAM) Programa de Apoyo para la Superación del Personal Académico (PASPA)-Dirección General de Asuntos del Personal Académico (DGAPA); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11087724","Ramified optimal transport;heuristic algorithms;non-parametric tests;transport path;transport plan","Supply chains;Costs;Heuristic algorithms;Computational efficiency;Routing;Real-time systems;Production facilities;Cement industry;Transport protocols","","","","58","IEEE","21 Jul 2025","Nov. 2025","","IEEE","IEEE Journals"
"Design of Array Microstrip Antenna with Circular Polarization for WBAN/WIMAX","C. Ahumada; H. Kaschel; R. Osorio-Comparan; S. Cordero","Dept. Electrotechnics and Computer, Universidad Técnica Federico Santa María, Valparaiso, Chile; Dept. of Electrical Engieneering, University of Santiago de Chile (USACH), Santiago, Chile; Dept. of Computer Systems Engineering, (IIMAS-UNAM), Ciudad de México, México; Dept. of Electrical Engieneering, University of Santiago de Chile (USACH), Santiago, Chile",2024 IEEE International Conference on Automation/XXVI Congress of the Chilean Association of Automatic Control (ICA-ACCA),"29 Nov 2024","2024","","","1","6","This article presents the design of a array microstrip antenna with circular polarization for the evaluation of the specific absorption rate (SAR) in human tissues. The analysis focuses on a single element and a two element microstrip patch, each designed at 2.5 GHz. Both antennas were crafted on a microstrip substrate, sporting a thickness of 1.6 mm and a dielectric constant of 4.3. An evaluation was conducted that contrasted the efficiency of the engineered antenna array with that of the standalone antenna, with particular emphasis on VSWR (Voltage Standing Wave Radio), gain, and directionality, was designed, simulated, and optimized using CST Microwave Studio (MWS) software. Furthermore, the SAR level was scrutinized under flat conditions within the human tissue representation.","","979-8-3503-7811-5","10.1109/ICA-ACCA62622.2024.10766798","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10766798","array;gain;mimo;wifi 6;5g;uwb;iomt","Microstrip antenna arrays;Polarization;Microstrip antennas;Directive antennas;Specific absorption rate;Software;Microwave antenna arrays;Microstrip;Substrates;Standards","","","","16","IEEE","29 Nov 2024","20-23 Oct. 2024","20-23 Oct. 2024","IEEE","IEEE Conferences"
"Web Interface Design for the Intelligent Management of a Differential Robot Applied to IoT Systems","M. A. Ibarra-Yáñez; G. H. López-Mera; R. D. Cruz-Morales; A. A. Luna-Gómez","ITSE, FESC-UNAM, Cuautitlán Izcalli, México; Electrónica, FESC-UNAM, Cuautitlán Izcalli, México; Eléctrica, FESC-UNAM, Cuautitlán Izcalli, México; Electrónica, FESC-UNAM, Cuautitlán Izcalli, México",2025 XXVII Robotics Mexican Congress (COMRob),"3 Dec 2025","2025","","","68","73","Human-robot interaction is a core pillar in mobile robotics for efficient and diverse product development. This paper provides an advanced web-based control interface for a differential robot which allows full management and real-time monitoring of its behavior. It operates through an ESP32 microcontroller where both sides communicate with a web client using the WebSocket protocol. There are three operating modes: manual by sliders, autonomous navigation toward distinct (X, Y) coordinates, and a pioneering trajectory-tracking mode that lets the operator generate a path directly on a digital canvas. Also, the user interface has a monitoring panel with real-time information on such things as motor RPM, position, and robot orientation, all supported by dynamic charts. Differential kinematics and sensor fusion enable hardware and software integration by merging encoder-based odometry with an IMU for more precise positioning. The final outcome is a powerful, intuitive, and flexible platform which serves as a solid basis for future applications in autonomous exploration, logistics, and educational environments.","","979-8-3315-7591-5","10.1109/COMRob68109.2025.11264804","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11264804","Differential robot;web interface;control;monitoring;WebSocket;ESP32;odometry;IMU;sensor fusion","Robot kinematics;Sensor fusion;Real-time systems;Hardware;Software;Routing protocols;Trajectory;Odometry;Robots;Monitoring","","","","11","IEEE","3 Dec 2025","12-14 Nov. 2025","12-14 Nov. 2025","IEEE","IEEE Conferences"
"Time-Transient Wireless RF Sensor With Differentiative Detection Capability in Ionic Aqueous Environment for Water Conservation and Green Cleaning","S. Gholami; E. Unal; H. V. Demir","Department of Electrical and Electronics Engineering, Department of Physics, UNAM − Institute of Materials Science and Nanotechnology and The National Nanotechnology Research Center, Bilkent University, Ankara, Türkiye; Department of Electrical and Electronics Engineering, Department of Physics, UNAM − Institute of Materials Science and Nanotechnology and The National Nanotechnology Research Center, Bilkent University, Ankara, Türkiye; Department of Electrical and Electronics Engineering, Department of Physics, UNAM − Institute of Materials Science and Nanotechnology and The National Nanotechnology Research Center, Bilkent University, Ankara, Türkiye",IEEE Journal of Microwaves,"16 Dec 2024","2024","4","4","1001","1008","A novel wireless microstrip-based RF sensor designed for detecting changes in the ionic content of water and the addition of solid contaminant objects is proposed and demonstrated for the purpose of water conservation and green cleaning. The sensor can be installed on the exterior wall of dielectric containers and customized according to the material of the container (such as porcelain) to enable wireless sensing inside the container. Its operation within the lower microwave frequency range (670–730 MHz) serves to minimize signal attenuation in water and streamline circuitry design. The most significant feature of this sensor is its unique design, rendering it impervious to its surrounding environment. This not only shields it from environmental noise but also maximizes its sensitivity by efficiently utilizing incoming power for sensing purposes. The sensor exhibits remarkable sensitivity, capable of detecting solute concentrations as low as 3.125 $ \times$ 10-3 M in water inside the container. It can also detect the insertion of foreign solid objects into the container from the exterior wirelessly and distinguish them from liquids being added. As a proof-of-concept demonstration, the sensor in this study was built for a porcelain wall of 10-12 mm thickness. The sensor's small size and the materials used for its fabrication make it an ideal choice for various smart bathroom applications, where accurate and reliable water use monitoring is essential for efficient water conservation and green cleaning. The sensor's ability to distinguish between the added solid objects and liquid electrolytes in the container provides the necessary sensing data for running water-saving and efficient washing mechanisms in bathrooms.","2692-8388","","10.1109/JMW.2024.3484754","TUBA; TUBITAK 2247-A National Leader Researchers Program(grant numbers:121C266); TUBITAK's Industry Innovation Network Mechanism(grant numbers:121D010 (Akıllı Ev Platformu)); Eczacıbaşı; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10746386","Chemical and biological sensors;green cleaning;microwave propagation;microwave sensors;microwaves in climate change;signal analysis;water conservation;water monitoring","Resonant frequency;Sensors;Porcelain;Frequency measurement;Dielectrics;Containers;Water conservation;Tuning;Resonance;Wireless sensor networks;Climate change;Biosensors;Green cleaning;Microwave measurement;Microwave propagation;Signal analysis;Water conservation;Water monitoring;Chemical sensors","","2","","44","CCBYNCND","6 Nov 2024","Oct. 2024","","IEEE","IEEE Journals"
"Wireless Control of Bacterial Function with Microwave Hyperthermia","I. H. Kacar; A. Bilir; U. S. Seker; S. Dumanli","Electrical and Electronics Eng., Bogazici University, Istanbul, Turkey; Electrical and Electronics Eng., Bogazici University, Istanbul, Turkey; UNAM Bilkent University, Ankara, Turkey; Electrical and Electronics Eng., Bogazici University, Istanbul, Turkey","2025 IEEE 36th International Symposium on Personal, Indoor and Mobile Radio Communications (PIMRC)","12 Dec 2025","2025","","","1","5","This study presents a bio-hybrid implant comprising a passive microwave resonator and a colony of engineered E. coli that express proteins in response to thermal stimuli. We propose a novel method for wireless control of the genetically modified bacteria using microwave hyperthermia. Synthetic biology has enabled cell-based sensing and actuation; however, the lack of viable wireless communication mechanisms with those cells limits their usage inside the human body. Direct electromagnetic interaction with individual cells would require terahertz and beyond frequencies, which are impractical for in-body use due to high tissue absorption. Instead, we introduce a wireless control strategy based on focused microwave hyperthermia, delivered via an on-body antenna operating between 0.782 GHz and 1.938 GHz. Cellular activation is achieved by localized heating at the implant site, created by the passive resonator. Preliminary results demonstrate that the system can achieve a localized temperature increase of more than 6°C in 5 minutes with 1 W transmit power to activate heat-sensitive genetic circuits, thus establishing a proof-of-concept for wireless thermal control of biological function.","2166-9589","979-8-3503-6323-4","10.1109/PIMRC62392.2025.11275419","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11275419","Implantable antennas;bio-hybrid implants;microwave hyperthermia;genetically modified bacteria;implant communications","Wireless communication;Microwave antennas;Proteins;Electromagnetic heating;Wireless sensor networks;Implants;Microwave communication;Microwave theory and techniques;Microwave circuits;Hyperthermia","","","","25","IEEE","12 Dec 2025","1-4 Sept. 2025","1-4 Sept. 2025","IEEE","IEEE Conferences"
"Achieving Below 200ppm Scale Factor Temperature Stability in an am Gyroscope with On-Chip Stress Sensing","M. Hosseini-Pishrobat; D. Erkan; E. Tatar","Dept. of Electrical and Electronics Engineering, Bilkent University, Ankara, Turkey; Dept. of Electrical and Electronics Engineering, Bilkent University, Ankara, Turkey; Dept. of Electrical and Electronics Engineering, Bilkent University, Ankara, Turkey",2025 IEEE 38th International Conference on Micro Electro Mechanical Systems (MEMS),"19 Mar 2025","2025","","","44","47","For the first time, we demonstrate a stress-based compensation that improves the scale factor stability of an AM, mode split gyroscope by more than 15x compared to the common temperature calibration. We test our gyroscope by exposing it to controlled temperature cycles within the 25-90°C range while maintaining a dithered rate table input. We have equipped our double-ring, 3.2mm-diameter, 58kHz gyroscope with eight 45°-apart capacitive stress sensors. This arrangement allows us to measure the nonuniform distribution of the stresses across the device as well as their residuals over temperature. Thanks to stress sensing, the proposed compensation captures the hysteresis effects induced by the residual stresses, achieving 125ppm (peak-to-peak) and single-digit ppm Allan deviation scale factor temperature stability.","2160-1968","979-8-3315-0889-0","10.1109/MEMS61431.2025.10917391","European Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10917391","MEMS gyroscope;Calibration;Scale factor stability;Stress sensor","Temperature sensors;Temperature measurement;Micromechanical devices;Temperature distribution;Stability analysis;Gyroscopes;System-on-chip;Thermal stability;Stress;Hysteresis","","2","","10","IEEE","19 Mar 2025","19-23 Jan. 2025","19-23 Jan. 2025","IEEE","IEEE Conferences"
"WiFi-CSI Sensing for Human Presence and Machine Activity in Industrial Environments","E. De Armas; G. Díaz; I. Sobron; J. M. Matías; I. Eizmendi","UNAM: Dept. Telecommunications, Mexico City, Mexico; UPV/EHU: Dept. Communication Engineering, Bilbao, Spain; UPV/EHU: Dept. of Computer Languages and Systems, Bilbao, Spain; UNAM: Dept. Telecommunications, Mexico City, Mexico; UPV/EHU: Dept. Communication Engineering, Bilbao, Spain",2025 IEEE 21st International Conference on Factory Communication Systems (WFCS),"16 Jul 2025","2025","","","1","8","The fields of human presence detection (HPD) and people counting (PC) from WiFi-Channel State Information (CSI) represent constantly evolving areas of research within the scientific community. This study aims to expand the research frontiers by exploring the application of HPD and PC in an industrial environment characterized by its considerable dimensions, the presence of obstacles and machines, and harsh propagation channel conditions. Using a convolutional neural network (CNN) incorporating CSI measurements, we demonstrated the ability to distinguish between human presence and industrial machine activity with the same model, achieving an accuracy of over 99%. In addition, a study was conducted to count up to three people, even when machines were on, with an accuracy of over 92%. Another experiment was conducted with the objective of assessing not only the feasibility of PC in a naturally challenging environment but also the impact of the WiFi channel bandwidth in this particular application. The results of this study highlight the potential of WiFi-CSI sensing to address a significant challenge in human activity detection and estimation: its application in industrial environments.","2835-8414","979-8-3315-3005-1","10.1109/WFCS63373.2025.11077659","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11077659","WiFi sensing;channel state information;human presence detection;people counting;deep learning;industrial environments","Productivity;Legged locomotion;Accuracy;Bandwidth;Production facilities;Sensors;Safety;Convolutional neural networks;Wireless fidelity;Testing","","1","","32","IEEE","16 Jul 2025","10-13 June 2025","10-13 June 2025","IEEE","IEEE Conferences"
"Towards Adaptive and Safe Human-Robot Collaboration: a Multimodal Ai Framework for Cross-Domain Cobot Integration","G. Lefranc; G. Schleyer; R. O. -C. IIMAS; I. López-Juárez","Facultad de Ingeniería, Pontificia Universidad, Católica de Valparáiso, Valparaíso, Chile; Instituto de Electricidad y, Electrónica. Facultad de, Ciencias, Universidad Austral; >IIMAS Universidad Autónoma de México UNAM, México DF, México; Robotics and Advanced, Manufacturing, CINVESTAV, Saltillo, Coah. México","2025 IEEE CHILEAN Conference on Electrical, Electronics Engineering, Information and Communication Technologies (CHILECON)","20 Apr 2026","2025","","","1","6","This article presents the integration of advanced artificial intelligence algorithms applied to collaborative robots (cobots) in five strategic sectors: underground mining, geriatric medicine, precision agriculture, port logistics, and highprecision manufacturing. It proposes the use of Graph Convolutional Neural Networks (Graph-CNNs) to model spatiotemporal motion; Multimodal Transformers to fuse heterogeneous sensor data; Soft Actor-Critic with Constrained Policy Optimization (SAC-RCPO) for safe and adaptive control; and TactileGAN to generate realistic haptic feedback. Within this framework, multimodal AI improves operational efficiency, task accuracy, and the quality of human-robot interaction. In practice, it contributes to risk reduction in hazardous environments such as mining and logistics, improves accuracy in agricultural and manufacturing tasks, and fosters greater acceptance among older adults in healthcare settings. A review of existing literature and simulations in agriculture and mining confirms performance improvements and supports the feasibility of integrating algorithms into collaborative robotic systems.","2832-1537","979-8-3503-5736-3","10.1109/CHILECON66915.2025.11476290","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11476290","Collaborative robots;Human-robot interaction;Multimodal AI;Graph-CNN;SAC-RCPO;TactileGAN","Radio broadcasting;Frequency modulation;Feedback;Circuits;Communications technology;Information and communication technology;Internet of Things;Communication systems;Internet;Modulation","","","","","IEEE","20 Apr 2026","28-30 Oct. 2025","28-30 Oct. 2025","IEEE","IEEE Conferences"
"Opportunities of Smart Polymeric Materials for Autonomous Marine Energy and Sensor Systems","M. A. Figueroa-Navarro; M. A. Martinez-Cosio; G. Gonzalez-Chavez; L. H. Porragas-Beltran; M. G. Téllez-Martinez; G. M. Rodriguez-Linan; J. Delgado-Maciel; H. Giron-Nieto; M. A. P. Meza; A. L. Herrera-May; E. Delgado-Alvarado","Facultad de Ingeniería de la Construcción y el Hábitat, Universidad Veracruzana, Boca del rio, Veracruz, México; Facultad de Ingeniería Eléctrica y Electrónica, Universidad Veracruzana, Boca del Rio, Veracruz, México; Facultad de Ingeniería Eléctrica y Electrónica, Universidad Veracruzana, Boca del Rio, Veracruz, México; Facultad de Ingeniería Eléctrica y Electrónica, Universidad Veracruzana, Boca del Rio, Veracruz, México; Departamento de Ingeniería Agroindustrial, Universidad de Guanajuato, Guanajuato, México; Investigadores por México, Instituto de Geociencias, UNAM, Campus Juriquilla; Tecnológico Nacional de México, Instituto Tecnológico de Orizaba, Veracruz, México; Departamento de Estudios en Ingeniería para la Innovación, Universidad Iberoamericana CDMX, México; Facultad de Contaduría y Negocios, Universidad Veracruzana, Boca del rio, Veracruz, México; Facultad de Ingeniería de la Construcción y el Hábitat, Universidad Veracruzana, Boca del rio, Veracruz, México; Micro and Nanotechnology Research Center, Universidad Veracruzana, Boca del Rio, Veracruz, México",2025 Mexican International Conference on Computer Science (ENC),"2 Jan 2026","2025","","","1","5","The ocean provides a vast and sustainable energy reserve capable of powering autonomous networks and distributed sensors in marine environments. Efficient exploitation of this resource is crucial to reduce carbon emissions, enhance scientific exploration, and support coastal surveillance operations. Hybrid nanogenerators—combining triboelectric, piezoelectric, electromagnetic, and thermoelectric mechanisms—have emerged as promising technologies for harvesting wave and current energy while simultaneously functioning as self-powered sensors. Their versatility and cost-effectiveness make them attractive for large-scale deployment, although challenges such as corrosion, biofouling, dielectric degradation, and mechanical fatigue must be addressed to ensure long-term performance. In this review, we present a comprehensive overview of recent progress in the structural design, material engineering, and hybrid configurations of triboelectric nanogenerators (TENGs) for marine energy harvesting. Special emphasis is placed on the integration of smart polymeric materials and device architectures optimized for harsh oceanic environments. Finally, we provide a forward-looking perspective on the opportunities of TENG-based self-powered sensors within marine IoT frameworks, highlighting their strategic role in advancing blue energy technologies and enabling autonomous monitoring systems.","2332-5712","979-8-3315-9026-0","10.1109/ENC68268.2025.11311896","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11311896","Materials for Sustainable Energy;Autonomous Marine Energy;Hybrid Nanogenerator;Ocean Energy","Performance evaluation;Reviews;Oceans;Nanogenerators;Surveillance;Sea measurements;Thermal sensors;Sensor systems;Polymers;Triboelectricity","","","","31","IEEE","2 Jan 2026","10-14 Nov. 2025","10-14 Nov. 2025","IEEE","IEEE Conferences"
