"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Affiliations","Authors with affiliations","Abstract","Author Keywords","Index Keywords","ISSN","ISBN","CODEN","Document Type","Publication Stage","Open Access","Source","EID"
"Camacho-Escoto J.J.; Gomez J.; Orozco-Barbosa L.","Camacho-Escoto, J.J. (55895104500); Gomez, Javier (57034436300); Orozco-Barbosa, Luis (7006046164)","55895104500; 57034436300; 7006046164","ODIF: Optimum Duty Cycle Selection Using Indirect Feedback for Neighborhood-Discovery in Crowded Scenarios","2025","IEEE Open Journal of the Communications Society","6","","","8851","8864","0","10.1109/OJCOMS.2025.3620270","https://www.scopus.com/pages/publications/105019585942?origin=resultslist","National Autonomous University of Mexico, Department of Computer Engineering, Mexico City, 04510, Mexico; National Autonomous University of Mexico, Department of Telecommunications Engineering, Mexico City, 04510, Mexico; Albacete Research Institute of Informatics, Universidad de Castilla-La Mancha, Albacete, 02006, Spain","Camacho-Escoto J.J., National Autonomous University of Mexico, Department of Computer Engineering, Mexico City, 04510, Mexico; Gomez J., National Autonomous University of Mexico, Department of Telecommunications Engineering, Mexico City, 04510, Mexico; Orozco-Barbosa L., Albacete Research Institute of Informatics, Universidad de Castilla-La Mancha, Albacete, 02006, Spain","A significant amount of research has focused on minimizing the time it takes for two nodes to discover each other when operating in on-off states to conserve energy, a process known as neighbor discovery. However, less attention has been paid to the related issue of neighborhood-discovery, which involves multiple nodes attempting to find each other. We consider the latter problem to be quite relevant, especially with the increasing popularity of networks made up of multiple IoT devices. This issue is more complex because the likelihood of collisions increases with a greater number of nodes and as the time nodes remain awake (duty cycle) extends. The method we propose, called ODIF, uses indirect feedback (collisions and no-encounters) to estimate the number of nodes and employs a dynamic duty cycle algorithm to minimize either latency or energy expenditure during neighborhood-discovery. We compare ODIF with a randomized discovery protocol (referred to as Plain) and two other similar methods found in the existing literature. It was found that ODIF significantly reduces the neighbor discovery latency (or the expected number of attempts) compared to the baseline randomized neighbor discovery protocol for most values of the duty cycle. Similarly, ODIF achieved neighborhood-discovery 1 to 10 times faster for high node densities compared to similar protocols. © 2020 IEEE.","Adaptive algorithms; duty cycling; energy efficiency; latency minimization; neighbor discovery; network optimization; randomized protocols; wireless networks","Feedback; Internet protocols; Optimization; Wireless networks; Duty-cycle; Duty-cycling; Energy; Latency minimization; Minimisation; Neighbor discovery; Neighbourhood; Network optimization; Off state; Randomized protocols; Energy efficiency","2644125X","","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105019585942"
"Ahumada C.; Kaschel H.; Osorio-Comparan R.; Cordero S.","Ahumada, Cristian (57193057965); Kaschel, Hector (36602756100); Osorio-Comparan, Roman (24470341200); Cordero, Sergio (57193058684)","57193057965; 36602756100; 24470341200; 57193058684","Design of Array Microstrip Antenna with Circular Polarization for WBAN/WIMAX","2024","2024 IEEE International Conference on Automation/26th Congress of the Chilean Association of Automatic Control, ICA-ACCA 2024","","","","","","0","10.1109/ICA-ACCA62622.2024.10766798","https://www.scopus.com/pages/publications/85213323788?origin=resultslist","Universidad Técnica Federico Santa María, Dept. Electrotechnics and Computer, Valparaiso, Chile; University of Santiago de Chile (USACH), Dept. of Electrical Engieneering, Santiago, Chile; (IIMAS-UNAM), Dept. of Computer Systems Engineering, Ciudad de México, Mexico","Ahumada C., Universidad Técnica Federico Santa María, Dept. Electrotechnics and Computer, Valparaiso, Chile; Kaschel H., University of Santiago de Chile (USACH), Dept. of Electrical Engieneering, Santiago, Chile; Osorio-Comparan R., (IIMAS-UNAM), Dept. of Computer Systems Engineering, Ciudad de México, Mexico; Cordero S., University of Santiago de Chile (USACH), Dept. of Electrical Engieneering, Santiago, Chile","This article presents the design of a array microstrip antenna with circular polarization for the evaluation of the specific absorption rate (SAR) in human tissues. The analysis focuses on a single element and a two element microstrip patch, each designed at 2.5 GHz. Both antennas were crafted on a microstrip substrate, sporting a thickness of 1.6 mm and a dielectric constant of 4.3. An evaluation was conducted that contrasted the efficiency of the engineered antenna array with that of the standalone antenna, with particular emphasis on VSWR (Voltage Standing Wave Radio), gain, and directionality, was designed, simulated, and optimized using CST Microwave Studio (MWS) software. Furthermore, the SAR level was scrutinized under flat conditions within the human tissue representation. © 2024 IEEE.","5g; array; gain; iomt; mimo; uwb; wifi 6","5G mobile communication systems; Antenna arrays; Integrated circuit design; Microstrip antennas; Microwave irradiation; Printed circuit design; Wireless local area networks (WLAN); 5g; Array; Gain; Human tissues; Iomt; Micro-strips; Mimo; Specific absorption rate; Uwb; Wifi 6; Circular polarization","","979-835037811-5","","Conference paper","Final","","Scopus","2-s2.0-85213323788"
"Pérez-Gaspar M.; Gomez J.; Bárcenas E.; García F.","Pérez-Gaspar, Miguel (57191170546); Gomez, Javier (57034436300); Bárcenas, Everardo (35182396600); García, Francisco (57214341927)","57191170546; 57034436300; 35182396600; 57214341927","Consistent IoT Systems: A Perspective Based on Paraconsistent Descriptive Logic","2024","Proceedings - 2024 International Conference on Intelligent Environments, IE 2024","","","","101","104","0","10.1109/IE61493.2024.10599925","https://www.scopus.com/pages/publications/85200739334?origin=resultslist","Unam, Dept. Of Telecommunications, Mexico City, Mexico; Unam, Department Of Computer Engineering, Mexico City, Mexico","Pérez-Gaspar M., Unam, Dept. Of Telecommunications, Mexico City, Mexico; Gomez J., Unam, Dept. Of Telecommunications, Mexico City, Mexico; Bárcenas E., Unam, Department Of Computer Engineering, Mexico City, Mexico; García F., Unam, Dept. Of Telecommunications, Mexico City, Mexico","Internet of Things (IoT) devices generate vast and often contradictory data streams. This poses a challenge for IoT systems, which must make accurate and reliable decisions based on this data. Paraconsistent descriptive logic (PDL) is a branch of non-classical logic that can handle inconsistencies without compromising data reliability. We propose the integration of PDL into IoT systems to improve data coherence and reliability. We also introduce a Consistency Theorem that establishes rules for managing inconsistencies systematically and in a controlled way. Our efforts aim to pave the way for more robust, reliable, and user-friendly IoT systems.  © 2024 IEEE.","consistency theorem; data inconsistency; Internet of Things; paracon-sistent logic","Computer circuits; Computer hardware description languages; Consistency theorem; Data coherence; Data inconsistencies; Data reliability; Data stream; Decision-based; Non-classical logic; Paracon-sistent logic; User friendly; Internet of things","","979-835038679-0","","Conference paper","Final","","Scopus","2-s2.0-85200739334"
"Naveas G.M.; Comparán R.O.","Naveas, Ginno Millán (36602918700); Comparán, Román Osorio (57215525836)","36602918700; 57215525836","Representative Time Series Fractal Analysis of the Traffic Flows of a Dedicated High-Speed Link","2025","Computacion y Sistemas","29","2","","563","571","1","10.13053/CyS-29-2-3469","https://www.scopus.com/pages/publications/105010718108?origin=resultslist","Universidad de Santiago de Chile, Departamento de Ingeniería Eléctrica, Chile; Universidad Nacional Autónoma de México, Instituto de Investigación en Matemáticas Aplicadas y en Sistemas, Departamento de Ingeniería de Sistemas Computacionales y Automatización, Mexico","Naveas G.M., Universidad de Santiago de Chile, Departamento de Ingeniería Eléctrica, Chile; Comparán R.O., Universidad Nacional Autónoma de México, Instituto de Investigación en Matemáticas Aplicadas y en Sistemas, Departamento de Ingeniería de Sistemas Computacionales y Automatización, Mexico","The fractal behavior is ubiquitously observed in measurements and characterization of traffic flow in high-speed computer networks of different technologies and coverage levels. This paper presents the results obtained when applying fractal analysis techniques on a time series obtained from traffic captures coming from an application server connected to the Internet through a high-speed link. The results obtained show that traffic flow in the dedicated high-speed network link exhibited fractal behavior since the Hurst exponent was in the range of 0.5, 1, the fractal dimension between 1, 1.5, and the correlation coefficient between -0.5, 0. Based on these results, it is ideal to characterize both the singularities of the fractal traffic and its impulsiveness during a fractal analysis of temporal scales. Finally, based on the results of the time series analysis, the fact that the traffic flows of current computer networks exhibit fractal behavior with a long-range dependency is reaffirmed. © 2025 Instituto Politecnico Nacional. All rights reserved.","correlation coefficient (p); fractal dimension (D); Fractals; Hurst exponent (H); long-range dependence (LRD); time series","","14055546","","","Article","Final","","Scopus","2-s2.0-105010718108"
"Mendoza A.P.; Chávez J.L.C.; Mendoza R.T.","Mendoza, Alejandro Puga (56469915700); Chávez, Jeili Leilani Caballero (59701187600); Mendoza, Ricardo Torres (57989075200)","56469915700; 59701187600; 57989075200","Applications and methodologies of Internet of Things in warehouses and inventory management: A systematic literature review","2025","Procedia Computer Science","253","","","1236","1245","6","10.1016/j.procs.2025.01.185","https://www.scopus.com/pages/publications/105000473751?origin=resultslist","Faculty of Engineering, UNAM, Ciudad Universitaria, Mexico City, 04510, Mexico","Mendoza A.P., Faculty of Engineering, UNAM, Ciudad Universitaria, Mexico City, 04510, Mexico; Chávez J.L.C., Faculty of Engineering, UNAM, Ciudad Universitaria, Mexico City, 04510, Mexico; Mendoza R.T., Faculty of Engineering, UNAM, Ciudad Universitaria, Mexico City, 04510, Mexico","The integration of technologies derived from the fourth industrial revolution in supply chain represents a transforming factor in the decision-making processes, being one of them the inventory and warehouse management through the Internet of Things (IoT) architecture. In this systematic literature review we provide an overview of the state-of-the-art on the subject, highlighting the most relevant trends, technologies, models, and proposals of the reviewed papers. In addition, the scientific production over time is investigated, as well as geographical area and the most cited papers. We propose an identification system to categorize the main subjects of the papers and get a better statistical analysis. We conclude that IoT technology in warehouses and inventory management is mainly focused on a few topics such as theorical frameworks and algorithms leaving aside real applications. Also, the analysis shows that most of the papers production comes from Asian countries leaving a significant gap with respect to the rest of the world. The present study covers the period 2017-2023.  © 2024 The Authors.","Industry 4.0; internet of things; inventory management; warehouse","Decision making; Inventory control; Supply chain management; Cited papers; Decision-making process; Geographical area; Industrial revolutions; Internet of things architectures; Inventory management; State of the art; Systematic literature review; Transforming factor; Warehouse management; Supply chains","18770509","","","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105000473751"
"García-Cerrud C.A.; Ortiz-Valera A.E.; Flores De la Mota I.","García-Cerrud, Carmen Angelina (57211403619); Ortiz-Valera, Adrián Esteban (57222584826); Flores De la Mota, Idalia (57204208878)","57211403619; 57222584826; 57204208878","Operational Traits of Public Passenger Transport Comparison Between Developed and Developing Countries","2024","EAI/Springer Innovations in Communication and Computing","","","","169","181","0","10.1007/978-3-031-67440-2_14","https://www.scopus.com/pages/publications/85208443291?origin=resultslist","Facultad de Ingeniería, UNAM, Mexico City, Mexico","García-Cerrud C.A., Facultad de Ingeniería, UNAM, Mexico City, Mexico; Ortiz-Valera A.E., Facultad de Ingeniería, UNAM, Mexico City, Mexico; Flores De la Mota I., Facultad de Ingeniería, UNAM, Mexico City, Mexico","Urban passenger transport, both public and private, serves a large purpose in modern society. However, it can also lead to negative consequences as evidenced by urban congestion, which lowers transportation efficiency, increases travel times, raises fuel consumption, and exacerbates driver stress levels. Globally, there is a clear trend of notable increases in energy consumption associated with transportation. Developing nations and burgeoning economies are experiencing rapid population growth and urbanization rates, resulting in a swift escalation of energy demand. To anticipate the future mobility landscape, it is imperative to holistically address emerging technologies, infrastructural development, and citizen needs within an integrated framework. The aim of this chapter is to delineate the dissimilarities found in the operational characteristics of public transportation systems for passengers in developed and developing countries. These differences will be scrutinized to uncover the progressions executed in developed countries that impact not only the operational aspects, but also the quality of services, and the reduction in energy consumption and emissions. Through this analysis, we will gain valuable insights into the strategies that can help reduce energy usage and emissions. These insights will be integrated into a simulation that aims to assess their impact in a specific case study. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2024.","Developed and developing countries; Emissions mitigation; Energy; Operational traits","Emission control; Mass transportation; Traffic congestion; Travel time; Developed and developing country; Efficiency increase; Emissions mitigation; Energy; Energy emissions; Operational trait; Passenger transport; Public passenger transports; Transportation efficiency; Urban congestion; Urban transportation","25228595","978-303167439-6","","Conference paper","Final","","Scopus","2-s2.0-85208443291"
"Miguel Saldaña Trejo L.; Gallegos Garcia G.; Aldeco Peréz R.","Miguel Saldaña Trejo, Luis (59983951400); Gallegos Garcia, Gina (35766133700); Aldeco Peréz, Rocio (36607389400)","59983951400; 35766133700; 36607389400","Cryptographic Consensus Protocols in Blockchain for the Internet of Things; [Protocolos criptográficos de consenso en Blockchain para el Internet de las Cosas]","2025","Computacion y Sistemas","29","2","","643","657","0","10.13053/CyS-29-2-5694","https://www.scopus.com/pages/publications/105010198792?origin=resultslist","Instituto Politecnico Nacional, Centro de Investigación en Computación, Mexico; Universidad Nacional Autónoma de México, Mexico","Miguel Saldaña Trejo L., Instituto Politecnico Nacional, Centro de Investigación en Computación, Mexico; Gallegos Garcia G., Instituto Politecnico Nacional, Centro de Investigación en Computación, Mexico; Aldeco Peréz R., Universidad Nacional Autónoma de México, Mexico","The success of Blockchain in the field of cryptocurrencies opens the possibility of leveraging the main advantages of this technology in other areas such as financial services, public services, social services, and the Internet of Things (IoT). Using these features helps preserve various security services such as decentralization, integrity, and pseudo-anonymity, and even allows for complete traceability of all transactions. Exploiting these features offered by Blockchain in the IoT network generates high expectations regarding computing power, storage, and decentralized, tamper-resistant transactions. However, most existing consensus protocols were created to be executed by nodes with high computing and storage capacity, characteristics that the devices that make up an IoT network do not have. Although new protocols have emerged that require less computing power or storage, none are tailored to be executed by nodes with limited resources. Based on the above, this article presents the cryptographic consensus protocols that could be used in the IoT network. © 2025 Instituto Politecnico Nacional. All rights reserved.","Blockchain; consensus protocol; Internet of Things (IoT)","","14055546","","","Article","Final","","Scopus","2-s2.0-105010198792"
"Camacho-Escoto J.J.; Garcia F.; Arana-Hernandez O.; Gomez J.","Camacho-Escoto, J.J. (55895104500); Garcia, Francisco (57214341927); Arana-Hernandez, Oscar (59343536000); Gomez, Javier (57034436300)","55895104500; 57214341927; 59343536000; 57034436300","AMIND: An Asynchronous Middleware for Improving Neighborhood Discovery in Crowded Networks","2024","IEEE Access","12","","","140329","140338","1","10.1109/ACCESS.2024.3466928","https://www.scopus.com/pages/publications/85204982769?origin=resultslist","National Autonomous University of Mexico, Department of Computing, Mexico City, 04510, Mexico; National Autonomous University of Mexico, Department of Telecommunications, Mexico City, 04510, Mexico","Camacho-Escoto J.J., National Autonomous University of Mexico, Department of Computing, Mexico City, 04510, Mexico; Garcia F., National Autonomous University of Mexico, Department of Telecommunications, Mexico City, 04510, Mexico; Arana-Hernandez O., National Autonomous University of Mexico, Department of Telecommunications, Mexico City, 04510, Mexico; Gomez J., National Autonomous University of Mexico, Department of Telecommunications, Mexico City, 04510, Mexico","Neighbor discovery (ND) is crucial in deploying wireless sensor networks. Despite the considerable research on ND, most studies focus on networks composed of only two nodes. However, for cases in which more than two nodes are involved, the probability of collision increases, potentially preventing a node from discovering all its neighbors. This problem is especially aggravated for ND protocols that exhibit periodic behaviors that can lead to recurring collisions. This behavior is typical of deterministic ND protocols, in which its inherent operation forces regular on/off patterns and cyclical collisions. To address this problem, this paper introduces AMIND, a new middleware capable of disrupting the cyclic behavior of deterministic ND protocols. It achieves this goal by introducing random shifts in their operation, significantly increasing the number of nodes discovered compared to the existing ND protocols. As a result, AMIND allows a node to discover unknown neighbors after each shift. Simulation results show that the proposed middleware enhances node discoveries that previous ND protocols can achieve, even in scenarios with high collision rates. © 2024 IEEE.","collisions; middleware; Neighbor discovery; neighborhood","Wireless sensor networks; Collision; Cyclic behavior; Deterministics; Neighbor discovery; Neighbor discovery protocol; Neighbourhood; Operations forces; Periodic behavior; Sensors network; Wireless sensor; Middleware","21693536","","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85204982769"
"Castillo-Atoche A.; García N.C.; Atoche-Enseñat R.; Estrada-López J.J.; Quijano-Cetina R.; Chávez L.; Vázquez-Castillo J.; Castillo-Atoche A.","Castillo-Atoche, Andrea (56287208900); García, Norberto Colín (60256570500); Atoche-Enseñat, Ramón (57431805800); Estrada-López, Johan J. (54405418700); Quijano-Cetina, Renan (55248331000); Chávez, Luis (57214468873); Vázquez-Castillo, Javier (57143570800); Castillo-Atoche, Alejandro (24766350900)","56287208900; 60256570500; 57431805800; 54405418700; 55248331000; 57214468873; 57143570800; 24766350900","Sustainable GIoT-Based Mangrove Monitoring System for Smart Coastal Cities with Energy Harvesting from SMFCs","2025","Technologies","13","12","549","","","0","10.3390/technologies13120549","https://www.scopus.com/pages/publications/105025952407?origin=resultslist","Chemistry and Biochemistry Department, Tecnológico Nacional de México, Instituto Tecnológico de Mérida, Mérida, 97118, Mexico; National School of Higher Studies, Unit Merida, Universidad Nacional Autónoma de México, Mérida, 97357, Mexico; Electronics Department, Tecnológico Nacional de México, Instituto Tecnológico de Mérida, Mérida, 97118, Mexico; Faculty of Mathematics, Universidad Autónoma de Yucatán, Mérida, 97000, Mexico; Mechatronics Department, Universidad Autónoma de Yucatán, Mérida, 97000, Mexico; Informatics and Networking Department, Universidad Autónoma del Estado de Quintana Roo, Chetumal, 77019, Mexico","Castillo-Atoche A., Chemistry and Biochemistry Department, Tecnológico Nacional de México, Instituto Tecnológico de Mérida, Mérida, 97118, Mexico; García N.C., National School of Higher Studies, Unit Merida, Universidad Nacional Autónoma de México, Mérida, 97357, Mexico; Atoche-Enseñat R., Electronics Department, Tecnológico Nacional de México, Instituto Tecnológico de Mérida, Mérida, 97118, Mexico; Estrada-López J.J., Faculty of Mathematics, Universidad Autónoma de Yucatán, Mérida, 97000, Mexico; Quijano-Cetina R., Mechatronics Department, Universidad Autónoma de Yucatán, Mérida, 97000, Mexico; Chávez L., Chemistry and Biochemistry Department, Tecnológico Nacional de México, Instituto Tecnológico de Mérida, Mérida, 97118, Mexico; Vázquez-Castillo J., Informatics and Networking Department, Universidad Autónoma del Estado de Quintana Roo, Chetumal, 77019, Mexico; Castillo-Atoche A., Mechatronics Department, Universidad Autónoma de Yucatán, Mérida, 97000, Mexico","The Green Internet of Things (GIoTs) has emerged as a transformative paradigm for environmental conservation, enabling autonomous, self-sustaining sensor networks that operate without batteries and with minimal ecological footprint. This approach is especially critical for long-term mangrove monitoring in smart coastal cities, where conventional battery-powered systems are impractical due to frequent, costly, and environmentally disruptive replacements that hinder continuous data collection. This paper presents a self-sustaining GIoT sensing system for mangrove monitoring powered by sedimentary microbial fuel cells (SMFCs), enabling perpetual, battery-less, and zero-emission operation. A spatial dynamic energy management (DPM) strategy is implemented for the efficient integration of a microcontroller unit with a LoRa wireless communication transceiver and the SMFC harvested energy, ensuring a balanced self-sustained approach into a GIoT sensing network. Experimental results demonstrate an average power consumption of 190.45 μW per 14-byte data packet transmission, with each packet containing pH, electrical conductivity and ambient temperature measurements from the mangrove environment. Under the spatial DPM strategy, the network of four sensing nodes exhibited an energy consumption of 1.14 mWh. Given a harvested power density of 15.1 mW/m2 from the SMFC, and utilizing a 0.1 F supercapacitor as an energy buffer, the system can support at least six consecutive data transmissions. These findings validate the feasibility of sustainable, low-power GIoT architectures for ecological monitoring. © 2025 by the authors.","energy harvesting; GIoT; sediment microbial fuel cell; wireless sensor networks","Data communication systems; Ecology; Energy efficiency; Energy management; Energy utilization; Environmental monitoring; Forest ecology; Green computing; Low power electronics; Secondary batteries; Sustainable development; Temperature measurement; Coastal cities; Energy; Environmental conservation; Green internet of thing; Green internets; Microbials; Monitoring system; Sediment microbial fuel cell; Sensors network; Wireless sensor; Energy harvesting","22277080","","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105025952407"
"Rodriguez-Aguilar R.; Marmolejo-Saucedo J.-A.; Köse U.","Rodriguez-Aguilar, Roman (56717663000); Marmolejo-Saucedo, Jose-Antonio (57204678532); Köse, Utku (36544118500)","56717663000; 57204678532; 36544118500","Development of a Digital Twin Driven by a Deep Learning Model for Fault Diagnosis of Electro-Hydrostatic Actuators","2024","Mathematics","12","19","3124","","","8","10.3390/math12193124","https://www.scopus.com/pages/publications/85206568835?origin=resultslist","Facultad de Ciencias Económicas y Empresariales, Universidad Panamericana, Mexico City, 03920, Mexico; Facultad de Ingenieria, Universidad Nacional Autonoma de Mexico, Mexico City, 04510, Mexico; Faculty of Engineering, Suleyman Demirel University, Isparta, 32260, Turkey","Rodriguez-Aguilar R., Facultad de Ciencias Económicas y Empresariales, Universidad Panamericana, Mexico City, 03920, Mexico; Marmolejo-Saucedo J.-A., Facultad de Ingenieria, Universidad Nacional Autonoma de Mexico, Mexico City, 04510, Mexico; Köse U., Faculty of Engineering, Suleyman Demirel University, Isparta, 32260, Turkey","The first quarter of the 21st century has witnessed many technological innovations in various sectors. Likewise, the COVID-19 pandemic triggered the acceleration of digital transformation in organizations driven by artificial intelligence and communication technologies in Industry 4.0 and Industry 5.0. Aiming at the construction of digital twins, virtual representations of a physical system allow real-time bidirectional communication. This will allow the monitoring of operations, identification of possible failures, and decision making based on technical evidence. In this study, a fault diagnosis solution is proposed, based on the construction of a digital twin, for a cloud-based Industrial Internet of Things (IIoT) system contemplating the control of electro-hydrostatic actuators (EHAs). The system was supported by a deep learning model using Long Short-Term Memory (LSTM) networks for an effective diagnostic approach. The implemented study considers data preparation and integration and system development and application to evaluate the performance against the fault diagnosis problem. According to the results obtained, positive results are shown in the construction of the digital twin using a deep learning model for the fault diagnosis problem of an active EHA-IIoT configuration. © 2024 by the authors.","deep learning; digital twin; electro-hydrostatic actuators; fault diagnosis; industrial internet of things; LSTM","","22277390","","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85206568835"
"Wei Z.; Zhang J.; Li W.; St-Arnault C.; Bernal S.; Khalil M.; Gutiérrez-Castrejón R.; Chen L.R.; Plant D.V.","Wei, Zixian (57205286968); Zhang, Jinsong (57212561346); Li, Weijia (57396485800); St-Arnault, Charles (59145207300); Bernal, Santiago (57208673578); Khalil, Mostafa (57211837906); Gutiérrez-Castrejón, Ramón (59238412300); Chen, Lawrence R. (7409436166); Plant, David V. (7006054958)","57205286968; 57212561346; 57396485800; 59145207300; 57208673578; 57211837906; 59238412300; 7409436166; 7006054958","Non-Orthogonal Multiplexing Access (NOMA)-based Dense Passive Optical Networks Considering Fairness under Differential Split Ratios","2024","Signal Processing in Photonic Communications, SPPCom 2024 in Proceedings Advanced Photonics Congress 2024 - Part of Optica Advanced Photonics Congress","","","","","","1","","https://www.scopus.com/pages/publications/85215771165?origin=resultslist","Department of Electrical and Computer Engineering, McGill University, Montreal, H3A 0E9, QC, Canada; Institute of Engineering, Universidad Nacional Autonoma de Mexico UNAM, Cd. Universitaria, Mexico City, 04510, Mexico","Wei Z., Department of Electrical and Computer Engineering, McGill University, Montreal, H3A 0E9, QC, Canada; Zhang J., Department of Electrical and Computer Engineering, McGill University, Montreal, H3A 0E9, QC, Canada; Li W., Department of Electrical and Computer Engineering, McGill University, Montreal, H3A 0E9, QC, Canada; St-Arnault C., Department of Electrical and Computer Engineering, McGill University, Montreal, H3A 0E9, QC, Canada; Bernal S., Department of Electrical and Computer Engineering, McGill University, Montreal, H3A 0E9, QC, Canada; Khalil M., Department of Electrical and Computer Engineering, McGill University, Montreal, H3A 0E9, QC, Canada; Gutiérrez-Castrejón R., Department of Electrical and Computer Engineering, McGill University, Montreal, H3A 0E9, QC, Canada, Institute of Engineering, Universidad Nacional Autonoma de Mexico UNAM, Cd. Universitaria, Mexico City, 04510, Mexico; Chen L.R., Department of Electrical and Computer Engineering, McGill University, Montreal, H3A 0E9, QC, Canada; Plant D.V., Department of Electrical and Computer Engineering, McGill University, Montreal, H3A 0E9, QC, Canada","We demonstrate a NOMA-based 200-G coherent PON for two access users with a differential split ratio, where the fairness and performance of far-end users with 256 SR are increased by adjusting the power allocation factor. © Optica Publishing Group 2024, © 2024 The Author(s)","","Optical communication; End-users; Non-orthogonal; Optical-; Orthogonal multiplexing; Performance; Power allocations; Split ratio; Passive optical networks","","","","Conference paper","Final","","Scopus","2-s2.0-85215771165"
"Flores-Luna A.; Arroyo A.; Tapia-Olvera R.; Castro L.M.","Flores-Luna, Adrián (59721236500); Arroyo, Andrea (59720894200); Tapia-Olvera, Rubén (55810886300); Castro, Luis M. (46760952500)","59721236500; 59720894200; 55810886300; 46760952500","Resilience-oriented design of radial microgrids under extreme wind conditions","2025","Proceedings of the 2025 IEEE PES Innovative Smart Grid Technologies Conference - Latin America, ISGT LA 2025","","","","","","0","10.1109/ISGTLA64895.2025.11371101","https://www.scopus.com/pages/publications/105034715990?origin=resultslist","Posgrado en Ingeniería Eléctrica, UNAM, Ciudad de México, Mexico; Departamento de Energía Eléctrica, FI-UNAM, Ciudad de México, Mexico","Flores-Luna A., Posgrado en Ingeniería Eléctrica, UNAM, Ciudad de México, Mexico; Arroyo A., Posgrado en Ingeniería Eléctrica, UNAM, Ciudad de México, Mexico; Tapia-Olvera R., Departamento de Energía Eléctrica, FI-UNAM, Ciudad de México, Mexico; Castro L.M., Departamento de Energía Eléctrica, FI-UNAM, Ciudad de México, Mexico","Resilience is a key criterion for evaluating and expanding microgrids, especially those highly exposed to severe adverse weather conditions. The resilience-oriented design (ROD) approach supports the optimal selection of reinforcement actions based on different alternatives, such as new distribution lines. This study assesses network performance under atypical wind speeds, considering distribution line fragility, distributed generation availability, and grid operational constraints. An optimal power flow (OPF) model is applied, accounting for limits on generation capacity, voltage magnitudes, and power flows. Resilience metrics are used to support the process evaluation of the integration of new distribution lines. Thus, the optimal sequence of distribution line expansion is determined to enhance microgrid resilience against extreme weather conditions. We showcase the proposed scheme in a test microgrid based on the IEEE 37-Node System. © 2025 IEEE.","Distributed generation; extreme weather events; line fragility; microgrids; network expansion; optimal power flow; resilience","Electric load flow; Extreme weather; Microgrids; Adverse weather; Distribution lines; Exposed to; Extreme weather events; Extreme wind conditions; Line fragility; Microgrid; Network expansion; Optimal power flows; Resilience; Distributed power generation","","979-833159793-1","","Conference paper","Final","","Scopus","2-s2.0-105034715990"
"Velázquez Cruz R.F.; Hernández Castellanos C.I.","Velázquez Cruz, Rodrigo Fernando (59297139200); Hernández Castellanos, Carlos Ignacio (57190253793)","59297139200; 57190253793","A Cooperative Multi Indicator-Based Ant Colony Optimization Algorithm for the MOGenConVRP","2024","GECCO 2024 Companion - Proceedings of the 2024 Genetic and Evolutionary Computation Conference Companion","","","","215","218","1","10.1145/3638530.3654416","https://www.scopus.com/pages/publications/85201979662?origin=resultslist","Universidad Nacional Autónoma de México, Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas, Ciudad de México, Mexico","Velázquez Cruz R.F., Universidad Nacional Autónoma de México, Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas, Ciudad de México, Mexico; Hernández Castellanos C.I., Universidad Nacional Autónoma de México, Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas, Ciudad de México, Mexico","Using quality indicators to guide the search on multi-objective evolutionary algorithms (MOEAs) is one of the most prominent approaches. Since quality indicators incorporate the preferences on the Pareto approximation and diversity of solutions. Recently, there has been an interest in algorithms based on the cooperation of multiple indicators, mostly using MOEAs as a baseline.We propose the Cooperative Multi Indicator-Based Ant Colony Optimization algorithm (cMIBACO). A novel algorithm based on the cooperation of three quality indicators (hypervolume, ϵ+, R2) to improve the diversity and avoid premature convergence to a local optimum. This algorithm uses an external archive to obtain the set of approximated solutions.We tested the algorithm against indicator-based ACOs on several instances of the Multi-objective Generalized Consistent Vehicle Routing Problem (MOGenConVRP) and investigated for statistical significance. Our experimental results show that cMIBACO has competitive results to the state-of-the-art and opens the door for further research in this direction.  © 2024 Copyright held by the owner/author(s).","ACO; approximated solutions; external archivers; quality indicators; VRP","Consensus algorithm; Evolutionary algorithms; Optimization algorithms; Pareto principle; ACO; Ant Colony Optimization algorithms; Approximated solutions; Diversity of solutions; External archiver; Multi objective; Multi-Objective Evolutionary Algorithm; Quality indicators; Vehicle Routing Problems; VRP; Ant colony optimization","","979-840070495-6","","Conference paper","Final","","Scopus","2-s2.0-85201979662"
