"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Fast Coupled Thermoelectric and Magnetic Model to Simulate the Transient Behavior of Inductive and Resistive Superconducting Fault-Current Limiters","G. d. Santos; F. Trillaud; B. M. O. Santos; F. Sass; G. G. Sotelo","Department of Electrical Engineering, State University of Rio de Janeiro, Rio de Janeiro, Brazil; Instituto de Ingeniería, Universidad Nacional Autónoma de México, Ciudad de México, Mexico; Department of Electrical Engineering, State University of Rio de Janeiro, Rio de Janeiro, Brazil; Department of Electrical and Electronic Engineering, Federal Fluminense University of Rio de Janeiro, Niterói, Brazil; Department of Electrical and Electronic Engineering, Federal Fluminense University of Rio de Janeiro, Niterói, Brazil",IEEE Transactions on Applied Superconductivity,"11 Dec 2023","2024","34","1","1","17","The nonlinear dependence of the resistance of high-temperature superconductors (HTSs) on current, temperature, and magnetic flux density is the basis of the operation of some superconducting power equipment. By modeling the resistance, to simulate in detail the transient behavior of such devices in power systems. In that regard, the finest and most accurate models employ the finite-element method (FEM). Nevertheless, the most common approach in power systems remains the lumped parameters using a classic thermal–electrical analogy. Thus far, there has not been a general method that can combine fine geometrical features of the superconducting device given by finite-element models and the flexibility and computational speed of lumped-parameter models (LPMs). A new model is proposed here to bridge both modeling philosophies and benefit from their advantages. This model, referred to as finite-element lumped-parameter model (FELPM), couples an FEM with an LPM in the same framework. The resulting FELPM is compared with two existing LPMs for the two main topologies of superconducting fault-current limiters (SFCL): resistive (RSFCL) and inductive (ISFCL). All the models are validated against experimental data from the literature when available. It is shown that the new approach yields reasonable computation times, especially in the case of inductive superconducting fault-current limiters. It is argued that such a proposal could be expanded to analyze transients of superconducting power components in more complex electrical networks.","1558-2515","","10.1109/TASC.2023.3332553","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior; Conselho Nacional de Desenvolvimento Cientifico e Tecnológico; Fundação de Amparo à Pesquisa do Estado do Rio de Janeiro; Dirección General de Asuntos del Personal Académico; Universidad Nacional Autónoma de México(grant numbers:DGAPA-PAPIIT #IN108021); Programa de Apoyos para la Superación del Personal Académico; DGAPA; UNAM(grant numbers:PASPA-2022); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10316556","Coated conductor;coupling finite-element method (FEM) circuit;lumped-parameter model (LPM);  $\mathbf {T}-\mathbf {A}$   formulation","Finite element analysis;Superconductivity;Integrated circuit modeling;Computational modeling;High-temperature superconductors;Transient analysis;Physics","","7","","38","IEEE","13 Nov 2023","Jan. 2024","","IEEE","IEEE Journals"
"Charge Carrier Recombination Study of Perovskite $\text{MAPbI}_{3-\mathrm{x}} \text{Cl}_{\mathrm{x}}$ Solar Cell","E. J. Morales-Flores; M. A. Millán-Franco; H. Hu; A. G. Vázquez; L. Martínez-García; J. Martínez-Castillo; E. A. M. González; J. C. Nolasco-Montaño","Micro and Nanotechnology Research Centre MICRONA, Veracruz University, Veracruz, Mexico; Excelence Center in New Materials (CENM), University of the Valley, Cali, Colombia; Renewable Energy Institute (IER), National Autonomous University of Mexico (UNAM), Temixco, Morales, México; Research Group of Optical Properties of Materials (GPOM), Centro de Investigaciones en Óptica A.C., León, Guanajuato, Mexico; Micro and Nanotechnology Research Centre MICRONA, Veracruz University, Veracruz, Mexico; Micro and Nanotechnology Research Centre MICRONA, Veracruz University, Veracruz, Mexico; Micro and Nanotechnology Research Centre MICRONA, Veracruz University, Veracruz, Mexico; Micro and Nanotechnology Research Centre MICRONA, Veracruz University, Veracruz, Mexico",2025 Mexican International Conference on Computer Science (ENC),"2 Jan 2026","2025","","","1","4","Perovskite solar cells have proven to be an alternative as a low-cost device. However, there is still room for improvement in its efficiency. In this work, $\mathbf{T i O}_{\mathbf{2}} / \mathbf{M A P b I}_{\mathbf{3}}$ ${ }_{x} \text{Cl}_{x} /$ Spiro-OMeTAD solar cells are investigated to identify the recombination pathway of charge carriers. Specifically, numerical simulations were conducted to model the experimental currentvoltage characteristics. Afterward, the band diagram of the device and the interfacial barriers were calculated. We demonstrate that the barrier at the MAPbI3-xCIx/Spiro-OMeTAD junction is the lowest, indicating that charge carrier recombination is predominant at this interface.","2332-5712","979-8-3315-9026-0","10.1109/ENC68268.2025.11311872","Universidad Veracruzana; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11311872","simulation;perovskite solar cell;charge recombination","Computer science;Charge carriers;Photonic band gap;Photovoltaic cells;Fermi level;Numerical simulation;Perovskites;Numerical models;Junctions","","","","13","IEEE","2 Jan 2026","10-14 Nov. 2025","10-14 Nov. 2025","IEEE","IEEE Conferences"
"Novel VSC-Based STATCOM Model Based on Dynamic Phasors for Unbalanced Distribution Networks","J. H. Sanchez; L. M. Castro","Posgrado en Ingeniería Eléctrica, National Autonomous University of Mexico (UNAM), Mexico City, Mexico; Department of Electrical Energy, National Autonomous University of Mexico (UNAM), Mexico City, Mexico",IEEE Open Access Journal of Power and Energy,"21 May 2024","2024","11","","241","253","This paper presents the dynamic phasor-based modeling of three-phase voltage-source converters (VSC) operating as static var compensators (STATCOM). The generalized averaging theory is used to represent the DC, 1st, and 2nd harmonics of the converter fundamental response. The VSC model is characterized by the use of basic power system elements. On the AC side, it consists of three wye-connected, single-phase complex transformers whose taps replicate the AC-to-DC energy conversion of the converter commanded by the modulating variables. On the DC side, a capacitor is connected in parallel with a current source to reproduce the  $2{\omega }$  effects of the network unbalances. Dynamic controllers based on symmetrical components were developed for the VSC to operate as STATCOM. All these aspects distinguish the proposed VSC model from the switching-based model (SBM) and averaged-value model (AVM). The model’s dynamic behavior was validated by comparing it to the SBM and AVM, using a five-bus, three-phase network taken from Simulink/Simscape Electrical. Root mean square errors were smaller than 5.56% and 5.53%, with the new model being 43 and 17 times more computationally efficient than the SBM and AVM, respectively. The IEEE 34-bus test system with two STATCOM was also studied to verify the model practicality. Short-circuit faults were assessed to prove that both STATCOM suitably perform under unbalanced operating conditions.","2687-7910","","10.1109/OAJPE.2024.3392190","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10506591","Dynamic phasors;unbalanced three-phase power networks;VSC modeling;VSC-based STATCOM","Automatic voltage control;Harmonic analysis;Integrated circuit modeling;Voltage control;Power system dynamics;Computational modeling;Power system harmonics","","5","","33","CCBYNCND","22 Apr 2024","2024","","IEEE","IEEE Journals"
"A Framework for Dynamic User Modeling Integrating Data Stream Mining and Process Mining in Educational Contexts","M. Yesenia Zavaleta-Sanchez; E. Benitez-Guerrero; G. Gilberto Molero-Castillo; C. Mezura-Godoy; L. Gerardo Montane-Jimenez","Facultad de Estadística e Informática, Universidad Veracruzana (UV), Xalapa, Heroica Veracruz, Mexico; Facultad de Estadística e Informática, Universidad Veracruzana (UV), Xalapa, Heroica Veracruz, Mexico; Departamento de Computación, Facultad de Ingeniería, Universidad Nacional Autónoma de México (UNAM), Mexico City, Mexico; Facultad de Estadística e Informática, Universidad Veracruzana (UV), Xalapa, Heroica Veracruz, Mexico; Facultad de Estadística e Informática, Universidad Veracruzana (UV), Xalapa, Heroica Veracruz, Mexico",IEEE Access,"26 Sep 2025","2025","13","","166078","166103","A user model (UM) is a representation of the characteristics, behaviors, and preferences of a user that a computer system utilizes to provide the user with personalized experiences. In educational settings, for instance, a system can use information about the Learning Styles (LSs) of a student to provide them with adequate study materials. Furthermore, with the growing use of Learning Management System (LMS) platforms, such as Moodle, continuous streams of user data highlight the need to compute student models dynamically to support adaptive decision-making in teaching and learning. This paper introduces a framework for Dynamic User Modeling (DUMING) to create evolving Dynamic User Models (DUMs) that capture and adapt to changes in student LSs over time, based on event log streams from an LMS. This framework leverages the Felder and Silverman Learning Styles Model (FSLSM) and integrates Data Stream Mining (DSM) and Process Mining (PM) techniques across three layers: collection, preprocessing, and mining. Collected event streams are processed within landmark windows and classified into High-Level Events (HLEs) based on LMS functionality. The STREAMKMeans algorithm clusters events, and the PM phase uses Alpha Miner (AM), Heuristic Miner (HM), and Inductive Miner (IM) algorithms to identify learning paths represented as Petri Nets (PNs), with IM showing the highest values in the quality metrics used. Implemented and evaluated in a course using Moodle at the Universidad Veracruzana in Mexico, the framework employs IF-THEN rules to relate HLE proportions to FSLSM-based LSs, visualizing changes through radar charts. The results demonstrate the effectiveness of the framework in generating adaptive DUMs, providing insights that enhance over time educational support and enable timely interventions.","2169-3536","","10.1109/ACCESS.2025.3611957","National Council of Humanities, Sciences, and Technologies (CONAHCYT, Mexico)(grant numbers:743385); CONAHCYT, in the Scope of the Project “Infraestructura para Agilizar el Desarrollo de Sistemas Centrados en el Usuario” (Cátedras)(grant numbers:3053); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11173584","Clustering data stream mining;dynamic user modeling;educational data mining;learning styles;process mining","Adaptation models;Data models;Computational modeling;Context modeling;Time division multiplexing;Heuristic algorithms;Visualization;Process mining;Sensors;Clustering algorithms","","1","","61","CCBY","19 Sep 2025","2025","","IEEE","IEEE Journals"
"Detection of DoS and DDoS Attacks Using LSTM in Computer Networks: A Systematic Literature Review","A. E. Godínez; J. L. Garza Rivera; D. T. Varela","CDMX, Universidad Da Vinci, México; CDMX, Universidad Da Vinci, México; Facultad de Estudios Superiores Cuautitlán, Universidad Nacional Autónoma de México, Cuautitlan Izcalli, México",2025 IEEE Latin American School on Computational Intelligence and Robotics (SAIBOT),"22 Jan 2026","2025","","","94","102","Artificial Intelligence (AI), with machine learning (ML) models and deep learning (DL) neural networks, represents a possibility for detecting DoS/DDoS attacks more effectively. The LSTM (Long Short-Term Memory) model is one of the options for detecting these increasingly varied and sophisticated attacks. The objective of this research was to evaluate the application of the LSTM model in the detection of DoS and DDoS cyber attacks on communications networks. This research was designed as a Systematic Literature Review to obtain the most recent studies on the subject. As a result, 86 initial studies were obtained from the databases. Once the entire procedure, including the quality assessment of the studies, was completed, 15 final primary studies were selected. With these primary studies, it was possible to answer all the questions in the review. It should be noted that modern SDN (Software Defined Network) networks, Cloud Computing networks, and classic networks are threatened by this type of attack. The LSTM models applied in the detection of DoS/DDoS attacks can be hybrid or combined. The most commonly used evaluation metrics are Accuracy, Recall, Precision, and F1-Score, and the most frequently found public datasets include NSL-KDD, CICDoS2019, and CICIDS2017. A wide variety of LSTM-based models and approaches that can be used to experiment and compare their performance in terms of communications network security.","","979-8-3315-8719-2","10.1109/SAIBOT67519.2025.00021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344499","Long short term memory;Systematic literature review;Machine learning;Denial-of-service attack;Network security","Measurement;Computational modeling;Denial-of-service attack;NSL-KDD;Market research;Communication networks;Software defined networking;Long short term memory;Cyberattack;Systematic literature review","","","","21","IEEE","22 Jan 2026","28-31 Oct. 2025","28-31 Oct. 2025","IEEE","IEEE Conferences"
"A Parallel Steganography Algorithm Using a New Secret Key Generation","A. I. H. Al-Jarah; J. L. O. Arjona","Postgraduate in Science and Computing Engineering, National Autonomous University of Mexico, Mexico City, Mexico; Mathematics department, Science faculty National Autonomous University of Mexico, Mexico City, Mexico","2024 IEEE 15th Annual Ubiquitous Computing, Electronics & Mobile Communication Conference (UEMCON)","20 Nov 2024","2024","","","356","365","Computation has mostly used parallelism for high-performance computation, and multicore processors have gained popularity because they offer better processing time. However, one of the most challenging tasks to achieve is securely exchange confidential data over the network between sender and receiver. The research work in this paper explains how secret key steganography, combined with parallel processing, is utilized to conceal secret data within an image. The proposed algorithm describes and focuses on the generation method of a secret key while merging it with the Least Significant Bit (LSB) algorithm to achieve robustness, as well as parallel computing to improve the processing time in both the encoding/decoding phases. The proposed algorithm adds another layer of security by adding a robustness parameter (secret key), convenient for keeping secret, confidential, and crucial data. Parallel processing, combined with the new method to formulate the secret key is the novelty and strongest attribute of the proposed algorithm. When parallel computing is applied, the process speeds up compared with the same algorithm in the sequential version. The results are compared with the LSB algorithm in terms of the peak signal to noise ratio (PSNR) and mean square error (MSE) values, aspiring to present that the proposed algorithm adds robustness without affecting image imperceptibility.","","979-8-3315-4090-6","10.1109/UEMCON62879.2024.10754748","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10754748","Hiding data;Image steganography;Processing time improvement;Parallel steganography;Secret key steganography;Steganography","Steganography;Visualization;PSNR;Program processors;Multicore processing;Receivers;Parallel processing;Mobile communication;Robustness;Security","","","","18","IEEE","20 Nov 2024","17-19 Oct. 2024","17-19 Oct. 2024","IEEE","IEEE Conferences"
"Application of Long Short-Term Memory Networks to Predict Electrical Frequency in El Salvador","C. O. P. Jiménez; O. O. Flores-Cortez; F. Arévalo; J. G. L. González; C. A. A. Arauz; M. R. A. Paternina; J. M. R. Guerrero; W. D. M. Valle; J. R. R. López","Departament of Electrical Engineering, University of El Salvador, San Salvador, El Salvador; Direccion de Investigaciones, Universidad Tecnologica de El Salvador, San Salvador, El Salvador; Departament of Electrical Engineering, University of El Salvador, San Salvador, El Salvador; Departament of Electrical Engineering, University of El Salvador, San Salvador, El Salvador; Departament of Electrical Engineering, University of El Salvador, San Salvador, El Salvador; Department of Electrical Engineering, Universidad de El Salvador, San Salvador, El Salvador; Departament of Electrical Engineering, National Autonomous University of Mexico, Mexico City; Departament of Electrical Engineering, University of El Salvador, San Salvador, El Salvador; Departament of Electrical Engineering, University of El Salvador, San Salvador, El Salvador",2025 IEEE International Conference on Machine Learning and Applied Network Technologies (ICMLANT),"20 Feb 2026","2025","","","1","6","This paper presents a machine learning-based approach for analyzing and predicting the behavior of electrical frequency in the El Salvador power grid using data collected from a Frequency Disturbance Recorder (FDR). The research is based on previous studies on the statistical and temporal analysis of frequency data, integrating predictive modeling techniques to improve understanding and forecasting capabilities. A Long Short-Term Memory (LSTM) neural network was implemented to process high-resolution time-series data collected between September 2022 and June 2023. Data were preprocessed by resampling, normalization, and conversion to optimize computational efficiency. The LSTM model demonstrated strong predictive capabilities, particularly at smaller time intervals, achieving a mean squared error (MSE) of 0.01 and a coefficient of determination (R2) of 0.8375 with resampled data of 6 seconds. However, limitations in the performance of the model were observed with resampled data on an hourly basis, highlighting challenges in capturing long-term dependencies. The study contributes to ongoing efforts to utilize advanced machine learning techniques to monitor the power of the system and emphasizes the potential for scalable and efficient predictive solutions.","","979-8-3315-6871-9","10.1109/ICMLANT68509.2025.11394737","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11394737","Machine Learning;LSTM;electrical frequency prediction;power grid monitoring;time series analysis","Analytical models;Time-frequency analysis;Computational modeling;Time series analysis;Predictive models;Data models;Power grids;Long short term memory;Monitoring;Load modeling","","","","16","IEEE","20 Feb 2026","11-12 Dec. 2025","11-12 Dec. 2025","IEEE","IEEE Conferences"
"Bar-Supported Negative Curvature Hollow-Core Fiber for Low-Loss Guidance in the Near-Infrared Region","A. Fatima; A. E. Akosman; M. Ordu","UNAM - National Nanotechnology Research Center and Institute of Materials Science and Nanotechnology, Bilkent University, Ankara, Turkiye; School of Engineering, Computing, and Construction Management Roger Williams University, Bristol, RI, USA; UNAM - National Nanotechnology Research Center and Institute of Materials Science and Nanotechnology, Bilkent University, Ankara, Turkiye",2024 Asia Communications and Photonics Conference (ACP) and International Conference on Information Photonics and Optical Communications (IPOC),"31 Dec 2024","2024","","","1","4","A novel negative curvature hollow-core optical fiber with bar-supported tubular structures is proposed. The five sets of cladding elements improved the transmission in the near-infrared region as low as 0.0014 dB/km with strong single-mode guidance.","2162-1098","979-8-3503-7926-6","10.1109/ACP/IPOC63121.2024.10809599","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10809599","Hollow-core fibers;negative curvature fibers;near-infrared;numerical modelling","Optical fiber polarization;Optical losses;Optical fiber losses;Claddings;Optical fiber communication;Sensors;Maintenance;Nonlinear optics;Photonics;Periodic structures","","","","13","IEEE","31 Dec 2024","2-5 Nov. 2024","2-5 Nov. 2024","IEEE","IEEE Conferences"
"A Real Time Strategy for Detecting Intertum Short-Circuit Faults in PMSM Using Vold-Kalman Filter","M. A. Mazzoletti; O. M. Simonovets; G. R. Bossio; F. R. Gentile","UDEE-F1, UNaM, Oberá, Argentina; UDEE-F1, UNaM-CONICET, Oberá, Argentina; GEA-IITEMA, UNRC-CONICET, Río Cuarto, Argentina; FI-UBA, Instituto de Ingenierta Biomedica, Buenos Aires, Argentina",2025 XXI Workshop on Information Procesing and Control (RPIC),"27 Nov 2025","2025","","","1","6","This paper presents a strategy for detecting interturn short-circuit (ITSC) faults in permanent magnet synchronous machines (PMSM) based on tracking the fundamental component of a residual voltage using the Vold-Kalman filter (VKF). The vector models of the voltages at the midpoint of the phase windings for a faulty PMSM are presented. In addition, the orthogonal vector (OV) model of the VKF algorithm used to compute the magnitude and phase shift from the measured voltage is described. Experimental results for a PMSM with ITSC of varying severity under both no-load and full-load conditions are presented. It is demonstrated that a ITSC fault can be reliably detected from 1 % fault severity, and the corresponding faulty winding can be accurately identified.","","979-8-3315-5702-7","10.1109/RPIC67987.2025.11260834","Fondo para la Investigación Científica y Tecnológica; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11260834","Fault diagnosis;Permanent magnet synchronous motor;Turn-to-turn short-circuit faults;Vold-Kalman filter","Fault diagnosis;Analytical models;Voltage measurement;Magnetic separation;Computational modeling;Windings;Stator windings;Prototypes;Vectors;Real-time systems","","","","19","IEEE","27 Nov 2025","17-19 Sept. 2025","17-19 Sept. 2025","IEEE","IEEE Conferences"
"Optimization of Deep Learning Architectures for Accurate Prediction of Protein-Ligand Binding in Drug Discovery","J. M. Hernández Duarte; A. Y. Alarcón López; E. R. Ángeles Anguiano","Universidad Da Vinci, Ciudad de México, Mexico; Departamento de Ciencias Quimicas, FES Cuautitlán - UNAM, Cuautitlán Izcalli, Mexico; Departamento de Ciencias Quimicas, FES Cuautitlán - UNAM, Cuautitlán Izcalli, Mexico",2025 IEEE Latin American School on Computational Intelligence and Robotics (SAIBOT),"22 Jan 2026","2025","","","131","135","Drug discovery is an intricate and costly process, in which the accurate prediction of protein-ligand binding affinity (BAP) represents a critical step. This systematic review article addresses the state of the art in this field, focusing on the evolution and optimization of deep learning (DL) architectures that have emerged as a robust alternative to traditional computational and experimental methods. A taxonomy is proposed that classifies DL models based on their data representation: structure-based models (such as convolutional and graph neural networks), sequence-based models, and hybrid and multimodal approaches. Comparative analysis highlights the superiority of architectures that integrate multimodal information and employ attention mechanisms, demonstrating improved predictive accuracy and generalization capabilities. Nonetheless, there are still issues, such as the limited interpretability of the model or the bias and scarcity of training data. Finally, future research directions emphasize the revolutionary potential of quantum computing, which promises to overcome computational and data limitations, and generative artificial intelligence, which enables de novo molecular design. This work directs the scientific community to the most promising research areas by offering a conceptual framework for comprehending the state of DL-driven BAP today.","","979-8-3315-8719-2","10.1109/SAIBOT67519.2025.00025","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344140","Drug discovery;Computational chemistry;Deep learning;Attention mechanisms;Quantum computing","Proteins;Deep learning;Quantum computing;Accuracy;Computational modeling;Taxonomy;Computer architecture;Data models;Drug discovery;Optimization","","","","21","IEEE","22 Jan 2026","28-31 Oct. 2025","28-31 Oct. 2025","IEEE","IEEE Conferences"
"Power System Stabilizers’ Design Through The Eigensystem Realization Algorithm","M. A. Zaragoza-Luquín; K. Gutierrez-Calvillo; R. Dominguez-Navarrete; F. J. Ruiz-Hernandez; C. Pérez-Rojas; M. R. A. Paternina; A. Zamora","Universidad Michoacana de San Nicolas de Hidalgo, Morelia, Mexico; Universidad Michoacana de San Nicolas de Hidalgo, Morelia, Mexico; Universidad Michoacana de San Nicolas de Hidalgo, Morelia, Mexico; Universidad Michoacana de San Nicolas de Hidalgo, Morelia, Mexico; Universidad Michoacana de San Nicolas de Hidalgo, Morelia, Mexico; UNAM, Mexico City; Universidad Michoacana de San Nicolas de Hidalgo, Morelia, Mexico","2024 IEEE PES Generation, Transmission and Distribution Latin America Conference and Industrial Exposition (GTDLA)","14 Mar 2025","2024","","","1","6","This paper proposes an alternative way of designing multiple power system stabilizers (PSSs) for damping electromechanical modes. The approach is based on a system identification method that allows the computation of the first-order sensitivities of the eigenvalues of power system linear models. Thus, the eigensystem realization algorithm (ERA) is used to identify the power system linear model. This proposal derives a state-space representation using power system measurements to compute the power system eigenvalues and their residues for designing a single PSS for damping one mode or coordinated multiple PSSs for damping several modes. The attained results in two benchmark systems, Kundur and the New England transmission system-New York power system (NETS-NYPS), demonstrated the effectiveness of the proposed strategy in improving the dynamic response and power system stability for damping one or several electromechanical modes in large power systems, reaching stable behaviors in less than 2s and 7s for the Kundur and NETS-NYPS grids, respectively.","","979-8-3315-3054-9","10.1109/GTDLA61236.2024.10913795","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10913795","Damping control;Power system stabilizers;Eigensystem realization algorithm;Eigenvalue sensitivities;Coordinated design","Damping;Dynamic response;Power system measurements;Sensitivity;Computational modeling;Heuristic algorithms;Power system stability;Eigenvalues and eigenfunctions;System identification;Proposals","","","","0","IEEE","14 Mar 2025","11-13 Nov. 2024","11-13 Nov. 2024","IEEE","IEEE Conferences"
"ATP-EMTP-Based Energy Storage System Model for High-Performance Transient Simulation in Power Grids","L. R. Merchan-Villalba; M. Ángel Gómez-Martínez; R. Domínguez-Navarrete; M. R. A. Paternina; G. E. Mejia-Ruiz","Universidad de Guanajuato, Salamanca, Mexico; Universidad de Guanajuato, Salamanca, Mexico; Universidad Michoacana, Morelia, México; UNAM, Mexico City; Universidad del Valle, Cali, Colombia","2025 IEEE International Autumn Meeting on Power, Electronics and Computing (ROPEC)","3 Feb 2026","2025","9","","1","8","This paper introduces the development of detailed and average models for a battery-based energy storage system (ESS) tailored for electromagnetic transient (EMT) studies using ATP-EMTP. The models, designed with TACS and MODEL elements, include a non-isolated bidirectional DC-DC boost converter and a three-phase, two-level voltage source converter, each represented in detailed and average forms. Simulation results highlight the strengths of each model: the detailed model excels in accurately reproducing high-frequency switching phenomena, while the average model provides computational efficiency by focusing on low-frequency dynamics. These findings demonstrate the trade-off between precision and speed, offering insights for applications ranging from detailed analysis to large-scale grid simulations.","2573-0770","979-8-3315-7673-8","10.1109/ROPEC68163.2025.11353997","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11353997","Energy storage system;batteries;converter model;electromagnetic transients;ATP-EMTP","Analytical models;Computational modeling;Power system dynamics;Focusing;Voltage;Switches;Power grids;Computational efficiency;Steady-state;Transient analysis","","","","22","IEEE","3 Feb 2026","12-14 Nov. 2025","12-14 Nov. 2025","IEEE","IEEE Conferences"
"Analyzing the Performance of Radial-Flux Permanent Magnet Synchronous Generators with Different Winding Designs for Applications in Wind Turbines","R. Iracheta-Cortez; E. Vázquez; W. Durante-Gómez","Posgraduate Studies Division, CONAHCYT-Universidad del Istmo, Tehuantepec, Oaxaca, México; Electrical Engineering Graduate Program, FIME-UANL, Monterrey, Nuevo León, México; Electrical Engineering Graduate Program, UNAM, Ciudad de México, México",2024 International Conference on Electrical Machines (ICEM),"9 Oct 2024","2024","","","1","7","In this paper is analyzed the effect of winding type on the performance of three-phase radial-flux permanent magnet synchronous generators for applications in wind turbines. The winding types considered for designing these generators are the concentric, integer and distributed windings. Moreover, a generator virtual prototype is obtained from each winding in software CAD. Then, each virtual prototype is simulated through 2D and 3D finite element analysis of each winding type to test performance variables such as the copper mass, losses, the power quality and, cogging and ripple torques. Finally, the performance results for these generator designs are shown in a comparative table and also, the main winding features are described for the purpose of being used in wind turbines.","2473-2087","979-8-3503-7060-7","10.1109/ICEM60801.2024.10700092","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10700092","Permanent magnet machines;electric rotating machines;finite element analysis;wind energy;winding design","Solid modeling;Analytical models;Three-dimensional displays;Voltage measurement;Torque;Computational modeling;Windings;Generators;Permanent magnets;Wind turbines","","1","","11","IEEE","9 Oct 2024","1-4 Sept. 2024","1-4 Sept. 2024","IEEE","IEEE Conferences"
"Students’ Collaborative Learning through Programming Computational Intelligence Algorithms: A Mixed Methods Approach Applied to a Case Study on Energy and Buildings","R. Tariq; I. Sánchez-Domínguez; A. J. Argüelles Cruz","Tecnologico de Monterrey, Institute for the Future of Education, Monterrey, N.L., Mexico; Unidad Académica del IIMAS en el Estado de Yucatán–UNAM, Mérida, Yucatán, Mexico; Instituto Politecnico Nacional, CIC, Mexico City, CDMX, Mexico",2025 IEEE Latin American Conference on Computational Intelligence (LA-CCI),"11 Dec 2025","2025","","","1","6","In response to the global demand for sustainable energy systems and the need to equip future professionals with computational intelligence (CI) skills, this study investigates how collaborative programming of CI algorithms can support student learning in the context of building energy consumption prediction. This research contributes to the limited literature on collaborative CI learning by integrating domain-specific energy data and structured team-based programming, demonstrating a viable instructional model for enhancing algorithmic reasoning in sustainability education. A convergent mixed-methods case study was conducted as an exploratory research study with 14 undergraduate students enrolled in a Data Science course at Tecnológico de Monterrey. Students worked in teams to develop and optimize machine learning and CI models (e.g., ANN, LSTM, GPR) for predicting annual energy use in school buildings. Quantitative metrics such as RMSE and R2 (reported to be R2=0.979 for training and R2=0.981 for testing, coupled with low RMSE=20,504 for training and RMSE=19,948 for testing which were the results of one of the students) assessed model performance, while a structured survey captured cognitive and collaborative learning outcomes. Results revealed that the activity improved students’ understanding of hyperparameter tuning and model evaluation. High levels of engagement were observed, particularly in statistical analysis and data visualization tasks. However, collaborative dynamics yielded mixed perceptions; while many students appreciated teamwork, others encountered challenges in coordination and equitable task division. Qualitative responses emphasized computational constraints and suggested greater support for model integration and real-world relevance. It is concluded that integrating collaborative programming of computational intelligence algorithms into real-world energy prediction tasks effectively supports the development of students’ data science competencies, while highlighting the need for structured team coordination to ensure balanced participation and learning outcomes.","2769-7622","979-8-3315-5432-3","10.1109/LA-CCI66231.2025.11270465","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11270465","collaborative programming;computational intelligence;machine learning education;energy consumption;educational innovation;higher education;mixed methods","Training;Federated learning;Computational modeling;Buildings;Collaboration;Prediction algorithms;Data models;Programming profession;Computational intelligence;Tuning","","","","18","IEEE","11 Dec 2025","5-7 Nov. 2025","5-7 Nov. 2025","IEEE","IEEE Conferences"
