longDBName,shortDBName,an,title,abstract,publicationDate,contributors,docTypes,pubTypes,coverDate,peerReviewed,source,subjects,isiType,doids,isbns,issns,publisherLocations,identifiers,isOpenAccess,bookEdition,language,publisher,pageEnd,pageStart,pageCount,volume,issue,doi,notes,mid,degreeLevel,plink,articleType,citedByCount,retracted,retractionNote
Academic Search Ultimate,asn,74552568,Invertible behavior in elementary cellular automata with memory,"Abstract: Elementary cellular automata (ECAs) have been studied for their ability to generate complex global behavior, despite their simplicity. One variation of ECAs is obtained by adding memory to each cell in a neighborhood. This process generates a provisional configuration in which the application of an evolution rule establishes the dynamics of the system. This version is known as an ECA with memory (ECAM). Most previous work on ECAMs analyzed the complex behavior taking chaotic ECAs. However, the present paper investigates reversible ECAMs as obtained from reversible and permutative ECAs. These ECAs have at least one ancestor for every configuration; thus, the correct permutation of states may specify the memory function to obtain reversible ECAMs. For permutative ECAs, which are often irreversible, we demonstrate that the use of a quiescent state and the correct manipulation of de Bruijn blocks produce reversible ECAMs.",20120915,"Seck-Tuoh-Mora, Juan C. ; Martínez, Genaro J. ; Alonso-Sanz, Ramon ; Hernández-Romero, Norberto",Article,Periodical,Sep2012,,Information Sciences,"Cellular automata ; Permutations ; Chaos theory ; Memory ; Computational complexity ; Parallel processing ; Electronic data processing ; Data Processing, Hosting, and Related Services",JOUR,,,0020-0255,,,,,eng,Elsevier B.V.,132,125,8,199,,10.1016/j.ins.2012.02.063,,INN,,https://research.ebsco.com/plink/86ef9b9c-3183-34e4-b91e-b9a612930578,,,,
Academic Search Ultimate,asn,163886114,Patterns of the radiation properties for Peano antennas.,"This paper studies metallic microstrip antennas with air as a substrate in the UHF band, patterned after space-filling, self-avoiding, and self-similar (FASS) Peano curves. Our novel study is based on context-free grammar and genetic programming as computing tools to unravel the role of geometry on both; the Voltage Standing Wave Ratio (VSWR < 2 ) and frequency resonance patterns for Peano antennas. We use in our approach the numeric method of moments (MoM) implemented in Matlab 2021a to solve the corresponding Maxwell equations. Novel equations for the patterns of both features (resonance frequencies and frequencies such that the VSWR < 2 ) are provided as functions of the characteristic length L. Antennas spanning a L × L area ( L ≤ 0.1 m ), feeding points set at seven places, and three widths of the metallic strip are introduced as instances of our approach. Finally, a Python 3.7 application is constructed to facilitate the extension and use of our results.",20230524,"Pérez-Moroyoqui, René ; Rodríguez-Romo, Suemi ; Ibáñez-Orozco, Oscar",Article,Academic Journal,5/24/2023,true,Scientific Reports,Antennas (Electronics) ; Radiation ; Maxwell equations ; Genetic programming ; Characteristic functions ; Standing waves ; Microstrip antennas ; All other building equipment contractors ; Other Building Equipment Contractors ; Other Electronic Parts and Equipment Merchant Wholesalers ; Power and Communication Line and Related Structures Construction,JOUR,,,2045-2322,,,,,eng,Springer Nature,18,1,18,13,1,10.1038/s41598-023-35185-6,,FKQS,,https://research.ebsco.com/plink/4bb1c248-d87c-338e-84fb-1891955f7be1,,,,
Academic Search Ultimate,asn,162636808,Evaluation of entropy and fractal dimension as biomarkers for tumor growth and treatment response using cellular automata.,"Cell-based models provide a helpful approach for simulating complex systems that exhibit adaptive, resilient qualities, such as cancer. Their focus on individual cell interactions makes them a particularly appropriate strategy to study cancer therapies' effects, which are often designed to disrupt single-cell dynamics. In this work, we propose them as viable methods for studying the time evolution of cancer imaging biomarkers (IBM). We propose a cellular automata model for tumor growth and three different therapies: chemotherapy, radiotherapy, and immunotherapy, following well-established modeling procedures documented in the literature. The model generates a sequence of tumor images, from which a time series of two biomarkers: entropy and fractal dimension, is obtained. Our model shows that the fractal dimension increased faster at the onset of cancer cell dissemination. At the same time, entropy was more responsive to changes induced in the tumor by the different therapy modalities. These observations suggest that the prognostic value of the proposed biomarkers could vary considerably with time. Thus, it is essential to assess their use at different stages of cancer and for different imaging modalities. Another observation derived from the results was that both biomarkers varied slowly when the applied therapy attacked cancer cells scattered along the automatons' area, leaving multiple independent clusters of cells at the end of the treatment. Thus, patterns of change of simulated biomarkers time series could reflect on essential qualities of the spatial action of a given cancer intervention. • We use a cellular automaton to model the development of a cancerous tumor. • We consider treatements such as chemotherapy, radiotherapy, and immunotherapy. • We analyze the effect of two biomarkers: Shannon's entropy and fractal dimension.",20230507,"Legaria-Peña, Juan Uriel ; Sánchez-Morales, Félix ; Cortés-Poza, Yuriria",Article,Academic Journal,May2023,true,Journal of Theoretical Biology,Tumor markers ; Tumor growth ; Cellular automata ; Tumor treatment ; Progression-free survival ; Fractal dimensions,JOUR,,,0022-5193,,,,,eng,Academic Press Inc.,N.PAG,N.PAG,,564,,10.1016/j.jtbi.2023.111462,,L05,,https://research.ebsco.com/plink/444545ed-a6ed-30c6-a46d-77e9f41c33e9,,,,
Academic Search Ultimate,asn,189034875,"Study of the interplay between cancer, inflammation, and immune disorders: A cellular automaton approach.","Cancer is a complex disease influenced by immune system interactions and inflammatory processes. This study introduces a novel tumor-immune cellular automaton (CA) to explore the relationship between autoimmune diseases and cancer, the effects of immunosuppressive therapies on tumor growth, and potential treatment interactions in comorbid cases. Simulations reveal that autoimmune diseases can accelerate tumor progression, mainly when cancer cells exhibit high immune evasion and inflammatory responses. Conversely, our model suggests an overactive immune system may eliminate less aggressive tumors. Our simulations also showed that immunosuppressive treatments contributed to tumor growth. This fact aligns with clinical findings linking immunosuppression to higher cancer risk, highlighting the importance of personalized treatment strategies for immune dysfunction and comorbidities. Computational models like the one presented here provide a valuable framework for optimizing therapeutic approaches where cancer and immune disorders coexist. • We develop a cellular automaton to simulate tumor-immune interactions. • Our model shows autoimmune diseases can speed up tumor growth. • Our findings indicate T cells can eliminate low-aggressive tumor cells. • Our model reveals immunosuppressive treatments enhances tumor growth. • Our work highlights the need for tailored treatments in comorbid patients.",20260201,"Legaria-Peña, Juan Uriel ; Sánchez-Morales, Félix ; Cortés-Poza, Yuriria",Article,Academic Journal,Feb2026:Part A,true,Applied Mathematical Modelling,Autoimmune diseases ; Immunosuppressive agents ; Cellular automata ; Inflammation ; Immunologic diseases ; Tumors ; Therapeutics,JOUR,,,0307-904X,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,150,,10.1016/j.apm.2025.116315,,J8Z,,https://research.ebsco.com/plink/7148e882-7e9b-3e0f-ae8e-af7e64838a4c,,,,
Academic Search Ultimate,asn,139568881,Optimal and suboptimal regional control of probabilistic cellular automata.,"Probabilistic cellular automata are extended stochastic systems, widely used for modelling phenomena in many disciplines. The possibility of controlling their behaviour is therefore an important topic. We shall present here an approach to the problem of controlling such systems by acting only on the boundary of a target region. In particular we are interested in optimal control, which is rather demanding in computational terms, so we present also a less demanding suboptimal method. Finally, we present an example of optimal control with avoidance.",20191201,"Bagnoli, Franco ; Dridi, Sara ; El Yacoubi, Samira ; Rechtman, Raúl",Article,Academic Journal,Dec2019,true,Natural Computing,Probabilistic automata ; Cellular automata ; Stochastic systems ; Control theory (Engineering),JOUR,,,1567-7818,,,,,eng,Springer Nature,853,845,9,18,4,10.1007/s11047-019-09763-5,,OK5,,https://research.ebsco.com/plink/c67aa8c6-fe3c-3128-a8cf-d633d9600dbb,,,,
Academic Search Ultimate,asn,91870592,Power and limits of distributed computing shared memory models.,"Abstract: What can and cannot be computed in a distributed system is a complex function of the system’s communication model, timing model, and failure model. Considering a canonical distributed system model, where processes execute asynchronously, communicate by reading and writing shared memory, and fail by crashing, this paper surveys important results about computability, and explains the fundamental role that topology plays in the distributed computability theory. The paper also considers different types of additional assumptions that allow impossibility results to be circumvented. These assumptions are known under the names failure detectors and adversaries. Finally, it presents a powerful simulation technique (known under the name BG simulation), which allows to show that, from a computability point of view, -resilience is not different from wait-freedom. When pieced together, the aim of all the concepts, notions, models, and algorithms presented in the paper, is to provide the reader with a synthetic view of important results on the distributed asynchronous read/write shared-memory model, its power and its limits.",20131021,"Herlihy, Maurice ; Rajsbaum, Sergio ; Raynal, Michel",Article,Academic Journal,Oct2013,true,Theoretical Computer Science,Distributed shared memory ; Computational complexity ; Communication models ; Computer system failures ; Computable functions ; Computer surveys,JOUR,,,0304-3975,,,,,eng,Elsevier B.V.,24,3,22,509,,10.1016/j.tcs.2013.03.002,,3QY,,https://research.ebsco.com/plink/9f401bce-2d21-382f-a443-cdc4a9306759,,,,
Academic Search Ultimate,asn,96316557,Cellular automata model for traffic flow with safe driving conditions.,"In this paper, a recently introduced cellular automata (CA) model is used for a statistical analysis of the inner microscopic structure of synchronized traffic flow. The analysis focuses on the formation and dissolution of clusters or platoons of vehicles, as the mechanism that causes the presence of this synchronized traffic state with a high flow. This platoon formation is one of the most interesting phenomena observed in traffic flows and plays an important role both in manual and automated highway systems (AHS). Simulation results, obtained from a single-lane system under periodic boundary conditions indicate that in the density region where the synchronized state is observed, most vehicles travel together in platoons with approximately the same speed and small spatial distances. The examination of velocity variations and individual vehicle gaps shows that the flow corresponding to the synchronized state is stable, safe and highly correlated. Moreover, results indicate that the observed platoon formation in real traffic is reproduced in simulations by the relation between vehicle headway and velocity that is embedded in the dynamics definition of the CA model.",20140501,"Lárraga, María Elena ; Alvarez-Icaza, Luis",Article,Academic Journal,May2014,true,Chinese Physics B,Cellular automata ; Traffic flow ; Traffic safety ; Statistics ; Microscopes ; Boundary value problems ; Commercial and service industry machinery manufacturing ; Optical Instrument and Lens Manufacturing,JOUR,,,1674-1056,,,,,eng,IOP Publishing,1,1,1,23,5,10.1088/1674-1056/23/5/050701,,8B9J,,https://research.ebsco.com/plink/410f48fe-d96b-3e75-b810-0ca53cd3a6fd,,,,
Academic Search Ultimate,asn,95216219,Phase transition in NK-Kauffman networks and its correction for Boolean irreducibility.,"Abstract: In a series of articles published in 1986, Derrida and his colleagues studied two mean field treatments (the quenched and the annealed) for NK-Kauffman networks. Their main results lead to a phase transition curve ( ) for the critical average connectivity in terms of the bias of extracting a “ ” for the output of the automata. Values of bigger than correspond to the so-called chaotic phase, while , to an ordered phase. In Zertuche (2009), a new classification for the Boolean functions, called Boolean irreducibility, permitted the study of new phenomena of NK-Kauffman networks. In the present work we study once again the mean field treatment for NK-Kauffman networks, correcting it for Boolean irreducibility. A shifted phase transition curve is found. In particular, for the predicted value by Derrida et al. changes to . We support our results with numerical simulations.",20140501,"Zertuche, Federico",Article,Academic Journal,May2014,true,Physica D,Boolean functions ; Phase transitions ; Computer simulation ; Chaos theory ; Machine theory,JOUR,,,0167-2789,,,,,eng,Elsevier B.V.,42,35,8,275,,10.1016/j.physd.2014.02.006,,3P1,,https://research.ebsco.com/plink/d40f8475-99be-3935-bfb8-a96285a7c10f,,,,
Academic Search Ultimate,asn,13387531,On the complexity of algebraic numbers,"Let <f>b⩾2</f> be an integer. We prove that real numbers whose <f>b</f>-ary expansion satisfies some given, simple, combinatorial condition are transcendental. This implies that the <f>b</f>-ary expansion of any algebraic irrational number cannot be generated by a finite automaton. To cite this article: B. Adamczewski et al., C. R. Acad. Sci. Paris, Ser. I 339 (2004).",20040701,"Adamczewski, Boris ; Bugeaud, Yann ; Luca, Florian",Article,Academic Journal,Jul2004,true,Comptes Rendus. Mathématique,,JOUR,,,1631-073X,,,,,fre,"Academie des Science, Centre Mersenne",14,11,4,339,1,10.1016/j.crma.2004.04.012,,KHY,,https://research.ebsco.com/plink/fa5109dd-2da3-3948-ac38-4c439294f82b,,,,
Academic Search Ultimate,asn,127894531,Undecidability and Irreducibility Conditions for Open-Ended Evolution and Emergence.,"Is undecidability a requirement for open-ended evolution (OEE)? Using methods derived from algorithmic complexity theory, we propose robust computational definitions of open-ended evolution and the adaptability of computable dynamical systems. Within this framework, we show that decidability imposes absolute limits on the stable growth of complexity in computable dynamical systems. Conversely, systems that exhibit (strong) open-ended evolution must be undecidable, establishing undecidability as a requirement for such systems. Complexity is assessed in terms of three measures: sophistication, coarse sophistication, and busy beaver logical depth. These three complexity measures assign low complexity values to random (incompressible) objects. As time grows, the stated complexity measures allow for the existence of complex states during the evolution of a computable dynamical system. We show, however, that finding these states involves undecidable computations. We conjecture that for similar complexity measures that assign low complexity values, decidability imposes comparable limits on the stable growth of complexity, and that such behavior is necessary for nontrivial evolutionary systems. We show that the undecidability of adapted states imposes novel and unpredictable behavior on the individuals or populations being modeled. Such behavior is irreducible. Finally, we offer an example of a system, first proposed by Chaitin, that exhibits strong OEE.",20180101,"Hernández-Orozco, Santiago ; Hernández-Quiroz, Francisco ; Zenil, Hector",Article,Academic Journal,Winter2018,true,Artificial Life,Human evolution ; Robust control ; Biological adaptation ; Dynamical systems ; Self-organizing systems,JOUR,,,1064-5462,,,,,eng,MIT Press,70,56,15,24,1,10.1162/ARTL_a_00254,,ALF,,https://research.ebsco.com/plink/7a475746-68bb-3627-9be1-b925608e92fd,,,,
Academic Search Ultimate,asn,16597911,Transient Situations in Traffic Flow: Modelling the Mexico City Cuernavaca Highway.,In this paper a recent variable anticipation cellular automata model for single-lane traffic flow is extended to analyze the situation of free and congested flow in the Highway from Mexico City to Cuernavaca. This highway presents free flow in standard days; but in the returning day of long weekends or holidays it exhibits congested flow and in rush hours jamming appears. We illustrate how our CA model for traffic flow can deal appropriately with transient situations and can be used to search new alternatives that allow to improve the traffic flow in Mexican highways. © 2005 American Institute of Physics,20050401,"del Río, J.A. ; Lárraga, M.E.",Article,Conference Proceedings,2005,,AIP Conference Proceedings,"Traffic flow ; Traffic engineering ; Roads ; Traffic congestion ; Mexico City (Mexico) ; Mexico ; Highway, Street, and Bridge Construction ; Engineering Services",JOUR,,,0094-243X,,,,,eng,American Institute of Physics,199,190,10,757,1,10.1063/1.1900500,,86P,,https://research.ebsco.com/plink/fca5c99b-9547-3b78-9e4c-99e24e029194,,,,
Academic Search Ultimate,asn,91699526,DESIGNING COMPLEX DYNAMICS IN CELLULAR AUTOMATA WITH MEMORY.,"Since their inception at Macy conferences in later 1940s, complex systems have remained the most controversial topic of interdisciplinary sciences. The term ""complex system"" is the most vague and liberally used scientific term. Using elementary cellular automata (ECA), and exploiting the CA classification, we demonstrate elusiveness of ""complexity"" by shifting space-time dynamics of the automata from simple to complex by enriching cells with memory. This way, we can transform any ECA class to another ECA class - without changing skeleton of cell-state transition function - and vice versa by just selecting a right kind of memory. A systematic analysis displays that memory helps ""discover"" hidden information and behavior on trivial - uniform, periodic, and nontrivial - chaotic, complex - dynamical systems.",20131001,"MARTÍNEZ, GENARO J. ; ADAMATZKY, ANDREW ; ALONSO-SANZ, RAMON",Article,Academic Journal,Oct2013,true,International Journal of Bifurcation & Chaos in Applied Sciences & Engineering,Mathematical complex analysis ; Cellular automata ; Conferences & conventions ; Computable functions ; Mathematical transformations ; Computational complexity ; Computer and peripheral equipment manufacturing ; Computer Storage Device Manufacturing ; Convention and Trade Show Organizers ; Computer storage device design & construction,JOUR,,,0218-1274,,,,,eng,World Scientific Publishing Company,,-1,,23,10,10.1142/S0218127413300358,,8JN,,https://research.ebsco.com/plink/d59cd9c5-f62a-315b-9b48-f5256884775a,,,,
